,model,alpha,length,diff_coef,loc_error,UCL,eduN,HNU,FCI,Erasmus MC,BIT,WUST ML B,UPV-MAT,TSA,DecBayComp,TA-MSD
156,4.0,0.7500000000000001,77,0.07577421987738019,1.5,1.125,1.10783,0.9460628,1.0590329,1.0387572050094604,0.77809,1.1498045,1.169,0.94642,0.73916906,1.11536
157,0.0,0.35000000000000003,534,0.0319756022171317,10.0,0.15,0.20241,0.46261808,0.33219296,0.2651185989379883,0.32527,0.35014528,0.242,0.5,0.29470682,0.28096
158,3.0,1.7500000000000002,115,-0.48279528384093223,5.5,1.575,1.4334,1.4262297,1.5053874,1.5376784801483154,1.1663,1.2819755,1.46,1.3166,1.1872437,1.18452
159,0.0,0.25,278,-2.130842575156343,5.5,0.35,0.4103,0.45666233,0.43611324,0.392963171005249,0.89293,0.4871176,0.417,0.5,0.64780337,0.18159
160,4.0,1.7500000000000002,374,-0.16335018667515924,6.0,1.475,1.56907,1.5053104,1.5638846,1.6193794012069702,1.6311,1.1249923,0.599,1.5385,1.7036208,1.05254
161,1.0,0.05,364,2.065823365491113,6.0,0.15,0.25969,0.24985687,0.33219296,0.2420859783887863,0.18187,0.3089018,0.198,1.14188,0.6213846,1.00518
162,4.0,1.8,570,-1.816213260494783,5.5,1.825,1.73445,1.7267637,1.7163903,1.627100110054016,1.7496,1.2343735,0.431,1.32133,0.8000694,0.85019
163,4.0,1.4500000000000002,455,0.03935979111975619,5.5,1.425,1.45149,1.4270482,1.1524049,1.0246816873550415,1.3155,1.1890556,0.579,1.28016,1.3596858,1.09418
164,4.0,0.9500000000000001,186,-0.14427751006770254,2.0,1.075,1.09813,1.0192549,0.9177413,0.7692868709564209,1.2685,1.1737348,0.749,1.0247,1.1741815,1.04704
165,4.0,0.35000000000000003,323,0.10202131455238425,2.0,0.25,0.24803,0.40890503,0.245058,0.2884028851985931,0.3335,0.31925094,0.201,0.39319,0.36843532,0.88275
166,3.0,2.0,342,-0.3346639474485264,2.0,1.925,1.92553,1.8412014,1.8466386,1.8339391946792605,1.9821,1.7836919,1.961,1.73578,1.4286003,1.79219
167,2.0,1.35,798,0.21898187289406507,10.0,1.275,1.29163,1.3567911,1.2849247,1.2612937688827517,1.3721,1.3107104,1.292,0.93499,1.6763123,1.25296
168,4.0,1.2500000000000002,438,0.3003772127635564,6.0,1.125,1.2163,1.2529835,1.2084379,1.033065676689148,1.3477,1.1527724,0.624,1.24196,0.8295345,1.03391
169,2.0,1.6500000000000001,696,-0.6610872242036709,1.5,1.675,1.77471,1.71239,1.6877252,1.717666506767273,1.7546,1.689954,1.78,1.70609,1.6562395,1.60323
170,4.0,0.25,154,-0.3346341491824987,6.0,0.25,0.29868,0.29330885,0.5421804,0.4792362153530121,0.3009,0.6266513,0.74,0.71431,0.62382454,0.63144
171,1.0,0.9500000000000001,978,-1.0822776047923994,1.5,0.95,0.91588,0.9132152,0.8695321,0.8267065286636353,0.68846,0.6729448,0.861,1.22683,0.4817948,0.95609
172,0.0,0.8,454,2.1146047803355756,6.0,0.75,0.69472,0.6900294,0.68723387,0.7256045341491699,0.56524,1.1345959,0.694,0.75041,0.9050671,0.91514
173,2.0,0.1,892,0.8497740374733617,6.0,0.15,0.145,0.14940873,0.16558865,0.2198968231678009,0.19593,0.19125825,0.098,0.90636,0.33887815,0.07623
174,0.0,0.5,27,1.6873661183054005,6.0,0.7,0.7396,0.5805393,0.5333881,0.4048317670822143,0.76549,0.69317406,0.606,0.89321,0.5630901999999999,0.79283
175,2.0,1.85,249,0.7888984552853342,6.0,1.725,1.79134,1.7593057,1.7820483,1.8095836639404297,1.8148,1.6551685,1.86,1.61659,1.6011873,1.60778
176,3.0,1.6500000000000001,861,0.5558274180651582,10.0,1.525,1.49427,1.2837721,1.4223354,1.6896778345108032,1.6817,1.630383,1.392,1.41229,1.9083679,1.43728
177,4.0,2.0,348,0.42611993066907233,6.0,1.925,1.82858,1.7928534,1.6752229,1.7840369939804075,1.8953,1.2219559,0.329,1.56221,0.8991228000000001,0.82219
178,2.0,0.9500000000000001,749,0.029778442113132846,1.5,0.9,0.75649,0.8323603,0.71271527,0.674089252948761,0.94857,1.147593,0.418,0.78131,0.6747856,0.81737
179,4.0,1.9500000000000002,842,-1.2110964206352268,5.5,1.875,1.87701,1.8440783,1.9241335,1.8429203033447263,1.8659,1.2276561,1.774,1.08171,1.8831686,1.10344
180,1.0,0.7000000000000001,701,-0.8559036537690095,10.0,0.7,0.72784,0.7471343,0.7487457,0.7973744869232178,0.96028,0.76320076,0.703,1.09813,0.5370153,0.93847
181,1.0,0.4,175,-0.4849312100018064,5.5,0.3,0.53626,0.51813585,0.33219296,0.5093032121658325,0.40848,0.4500882,0.449,0.69069,0.32359114,0.24498
182,0.0,0.9000000000000001,177,-0.8317300363342136,5.5,0.95,0.65775,0.6787795,0.6003997,0.510006308555603,0.53485,0.4762497,0.607,0.58364,0.49572682,0.76204
183,2.0,0.05,538,-0.22174196750266081,10.0,0.1,0.16262,0.1393976,0.18161494,0.2214774489402771,0.21606,0.19858992,0.239,0.62158,0.2953720999999999,0.0596
184,0.0,1.0,144,-0.6447843388716389,1.0,1.125,0.98225,0.94906884,1.0511868,0.8852587342262268,0.29758,1.2587594,0.758,1.10044,0.88368154,0.61508
185,2.0,1.6500000000000001,101,1.376444608168723,1.0,1.225,1.24297,1.3016981,1.0333757,1.4583135843276978,1.6142,0.5185162,1.482,0.89659,1.1457966999999998,1.11003
186,2.0,0.9500000000000001,80,-1.122047407561881,1.0,0.5,0.65121,0.5517471,1.0698373,0.4232245683670044,0.71233,1.2020538,0.359,1.08142,0.47615746,0.35009
187,4.0,0.55,467,1.675098789320409,6.0,0.7,0.64566,0.6691193,0.7183424,0.7486754059791565,0.65793,0.87890226,0.629,0.73525,0.79892826,0.93219
188,3.0,1.2500000000000002,871,0.9528287873638016,5.5,1.225,1.26412,1.5614804,1.351591,1.3645896911621094,1.1733,1.4316615,1.298,1.32262,1.262909,1.38929
189,0.0,0.45,816,-1.0557708238671233,5.5,0.5,0.64974,0.64908093,0.64181685,0.3195452690124511,0.71037,0.45878345,0.448,0.70348,0.37164092,0.87221
190,2.0,0.6000000000000001,651,-0.7373035051267265,1.0,0.5,0.61159,0.6116514,0.33325297,0.2218197584152221,0.59043,0.6127409,0.683,1.04075,1.168148,0.47595
191,4.0,1.1500000000000001,127,-0.6888773715195042,1.0,1.775,0.97426,1.0279176,1.1420268,0.960229992866516,1.2433,0.84046394,0.76,1.14841,0.55546325,0.40513
192,2.0,0.35000000000000003,334,-0.06343985581784688,1.5,0.35,0.41253,0.3736888,0.31458023,0.2315304279327392,0.59008,0.3292632,0.263,0.42037,0.29343665,0.24223
193,2.0,1.55,917,0.8474325166266334,1.5,1.575,1.57479,1.6914879,1.6504954,1.7709836959838867,1.4927,1.6605937,1.625,1.83989,0.970835,1.67505
194,3.0,1.1500000000000001,968,-0.388715961954576,1.0,1.275,1.24617,1.2603751,1.194879,1.4466954469680786,1.5438,1.162872,1.093,1.30853,1.4667257,1.1757
195,3.0,1.9000000000000001,610,-1.589846809643874,1.0,1.725,1.80518,1.4356587,1.6969782,1.811189889907837,1.9136,1.7083834,1.851,1.78783,1.5800067,1.6516
196,3.0,1.85,266,-0.25168564230469276,2.0,1.825,1.68059,1.5316012,1.528778,1.50654399394989,1.5782,1.6002411,0.456,1.62771,0.859395,1.51696
197,0.0,1.0,983,1.1381908714797937,6.0,0.95,0.86997,0.8946081,0.89947677,0.8988021016120911,0.8312,1.0726466,0.853,0.98718,1.0763912,0.92112
198,2.0,1.8,592,-0.3478716932685628,10.0,1.725,1.85434,1.7795523,1.7495943,1.7687573432922363,1.7785,1.7661164,1.791,1.80266,1.2478303999999998,1.63879
199,2.0,0.8,786,-0.6758313718477347,1.5,0.75,0.77642,0.7231611,0.7078923,0.5866585373878479,0.8788,1.2174215,0.83,0.87787,0.66994745,0.65865
200,0.0,0.6500000000000001,260,0.10385564948520465,5.5,0.6,0.7345,0.8127506,0.79381645,0.7021042704582214,0.61457,0.99733514,0.399,0.77137,0.78025836,0.78269
201,4.0,0.7500000000000001,126,-1.860727932467943,6.0,0.7,0.82986,0.72913826,0.79521084,0.7952413558959961,0.73351,0.98257786,0.724,0.52621,0.58606774,0.93471
202,0.0,0.1,659,-0.45181617485282066,1.5,0.95,0.78851,0.87947214,0.8759203,0.7253500819206238,1.0059,1.1645591,1.076,0.88534,0.8838282,1.05426
203,1.0,0.7000000000000001,55,-1.5864889424490434,5.5,0.4,0.47597,0.44216886,0.48428926,0.3824668228626251,0.41068,0.50250113,0.289,0.7214,0.52804977,0.86484
204,2.0,1.6,617,-0.2410380338043682,1.0,1.525,1.62957,1.542196,1.3761429,1.5306987762451172,1.5227,1.3574226,1.644,1.62548,1.3381703,1.37743
205,0.0,0.15000000000000002,48,1.3632633009369786,5.5,0.55,0.52033,0.5447953,0.60507524,0.5240299105644226,0.72378,0.5817535,0.633,1.01494,0.4833059,0.7882
206,3.0,1.7500000000000002,352,-0.6778403199714323,5.5,1.875,1.82649,1.7349254,1.7357541,1.7725417613983154,1.7286,1.7248228,1.703,1.58014,1.6181874,1.7752
207,4.0,0.7000000000000001,930,-0.7375145129031617,6.0,0.7,0.7268,0.75693434,0.7133106,0.5811370611190796,0.75012,1.2723309,0.295,0.88635,0.7712594,1.0222
208,3.0,2.0,335,1.1049799522202592,5.5,1.925,1.83563,1.8169293,1.692123,1.815656661987305,1.8819,1.6558989,1.687,1.70267,1.5150162,1.54497
209,2.0,1.6,453,1.8955176278236394,10.0,1.675,1.60182,1.6923556,1.612783,1.7948614358901978,1.7306,1.732444,1.789,1.49785,1.6938273,1.6343
210,1.0,0.8500000000000001,760,-0.48109470872277316,1.5,0.95,0.92566,0.90695506,0.81647646,0.8392362594604492,0.77884,0.652122,0.557,0.47041,0.64628625,0.94181
211,3.0,1.8,688,-0.9748539313766147,2.0,1.475,1.57118,1.6032003,1.5414691,1.699398159980774,1.6817,1.2951418,1.478,0.9961,1.5982468,1.15969
212,4.0,0.7000000000000001,109,-0.06319281384114078,2.0,0.75,0.79603,0.82464033,0.914389,0.6879206895828247,0.886,0.8774866,0.35,1.1882,0.6854865,0.74482
213,1.0,0.15000000000000002,964,0.5112758386116737,5.5,0.1,0.16654,0.17671157,0.16020837,0.2089782804250717,0.17934,0.18666995,0.225,1.03953,0.4054294,-0.00556
214,4.0,1.1500000000000001,480,0.21173105691074934,10.0,1.275,1.24892,1.1983657,1.2136129,1.0801889896392822,0.97062,1.1137676,1.028,1.3765,0.92309386,1.02345
215,0.0,0.15000000000000002,91,-0.09091374466644796,1.5,0.45,0.3912,0.389754,0.33219296,0.4120600819587707,0.32756,0.40853238,0.386,0.53792,0.6194596,0.75451
216,2.0,1.7500000000000002,881,-0.20702287817047693,6.0,1.725,1.77805,1.8275145,1.7674943,1.8261317014694212,1.7113,1.7585335,1.843,1.8788,1.4758278,1.78089
217,4.0,1.85,705,-0.22164280869396563,5.5,1.725,1.78264,1.7920394,1.7673657,1.7446213960647583,1.6784,1.0058959,1.788,1.25118,0.37127364,0.88131
218,4.0,1.9000000000000001,703,1.3890023966996912,1.5,1.875,1.80399,1.8134662,1.8277618,1.8354523181915283,1.6579,1.151867,1.76,1.32575,0.30063474,0.61709
219,2.0,1.1,591,-0.8549243435454551,1.0,0.85,0.89365,0.8583368,0.9809562,0.665027379989624,0.98648,0.99990547,1.019,0.64568,0.597091,0.79751
220,4.0,1.35,67,-1.0669411013533119,10.0,1.275,1.60924,1.3668314,1.30856,1.6494394540786743,1.5051,0.93129796,0.462,1.0,1.2012477,0.83251
221,0.0,0.55,931,-0.17774296060598874,6.0,0.55,0.64727,0.6539498,0.6143304,0.4641203284263611,0.62275,0.73839575,0.262,0.73537,0.9249108,0.9359
222,2.0,0.8500000000000001,327,-1.4317858283071971,1.5,0.7,0.61511,0.6742346,0.59652734,0.734157919883728,0.77465,1.0503203,0.663,0.75692,0.71871644,0.55113
223,2.0,1.9500000000000002,386,1.1838666160591425,10.0,1.875,1.89193,1.855674,1.759643,1.813232421875,1.8391,1.8132777,1.88,1.8222,1.9390136,1.81726
224,2.0,1.7000000000000002,849,0.4495605948925794,1.5,1.675,1.75213,1.6632456,1.5462601,1.6452871561050415,1.6365,1.5806613,1.81,1.5443,1.509817,1.49398
225,4.0,1.2500000000000002,815,0.29639000473156885,1.0,0.75,1.0096,1.0904524,0.93572414,0.9268991947174072,0.95292,1.180387,1.247,0.91592,0.8396228000000001,0.8424
226,0.0,0.55,988,1.0130686769376696,5.5,0.7,0.67658,0.67561406,0.6274729,0.5307481288909912,0.94873,0.6027257,0.773,0.48757,0.7076705,0.8471
227,4.0,1.2000000000000002,785,0.7000073386396451,1.5,0.95,1.06519,1.0413246,1.2437422,1.2880151271820068,0.8905,1.0025806,0.59,1.04478,0.68681115,0.88437
228,2.0,1.2000000000000002,568,-0.3034255171369254,5.5,1.125,1.07285,1.2321925,1.1822419,1.1779167652130127,1.2183,1.1343414,0.583,0.92125,1.2442813,1.10184
229,0.0,0.55,870,0.6695464138795599,10.0,0.95,0.71618,0.74397725,0.8111381,0.7890790700912476,0.14309,0.70337737,0.556,1.07761,0.65435857,1.0783
230,4.0,1.35,230,1.9331699205912145,1.5,1.125,0.98738,0.92929745,1.4967415,0.5925220847129822,1.2408,1.4422873,0.794,0.92716,1.2413512,0.65418
231,0.0,0.4,345,0.646651926182015,5.5,0.2,0.32127,0.33810663,0.33219296,0.4853304326534271,0.43443,0.39954513,0.287,0.5,0.70480406,0.73623
232,4.0,1.2500000000000002,796,-1.5178848431134009,5.5,1.275,1.1951,1.2176232,0.95639014,1.2448796033859253,0.97304,1.1563878,1.286,0.84373,0.95846426,0.63267
233,4.0,0.45,501,1.7857766296103397,2.0,0.35,0.51498,0.48153514,0.6714986,0.3284075856208801,0.55817,1.0283878,0.604,0.9215,1.0597956,1.01665
234,3.0,1.1,985,-0.6625427313140111,10.0,1.125,1.18844,1.2975743,1.2308667,1.351272702217102,1.4802,1.2792205,1.193,1.04232,1.3718616,1.34902
235,4.0,2.0,441,0.06547728778689037,5.5,1.925,1.85515,1.8454943,1.9596665,1.7790087461471558,1.895,1.2462001,0.548,1.32133,0.41634366,0.7923
236,4.0,1.7000000000000002,422,-1.218233428093876,2.0,1.675,1.72288,1.6003004,1.587103,1.599128484725952,1.6961,1.0466219,1.73,1.12101,0.9869952,0.68555
237,3.0,1.05,331,1.0374355301047962,5.5,1.175,1.35259,1.4688805,1.328618,1.3071048259735107,1.4924,1.2605379,0.311,0.78283,1.0303493,1.06704
238,3.0,1.55,220,0.125849257373591,2.0,1.525,1.59104,1.4430398,1.5739695,1.518264889717102,1.609,1.4306147,0.364,1.60029,1.2947776000000002,1.45532
239,2.0,1.6,677,-1.1510279743694298,5.5,1.325,1.4481,1.4260213,1.2948918,1.3259921073913574,1.429,1.2342955,1.402,1.22528,1.1284164,1.20896
240,0.0,0.45,46,-0.30871911422727377,5.5,0.3,0.44212,0.45877934,0.49755067,0.5182859897613525,0.14247,0.5860084,0.431,0.2937,0.70237815,0.14188
241,4.0,1.6500000000000001,790,-2.3143286211497207,2.0,1.475,1.60142,1.555785,1.6759069,1.776087522506714,1.5875,1.1058683,1.408,1.41067,0.40030882,1.01372
242,4.0,0.9500000000000001,793,0.46556185527184246,5.5,0.9,0.78587,0.8065263,0.7489847,0.7025109529495239,0.71211,1.1813917,0.928,1.03162,0.73863095,1.10525
243,2.0,1.4000000000000001,509,-0.42916892248362537,1.0,1.275,1.33117,1.2889324,1.0753272,1.2018886804580688,0.91001,1.1677417,1.459,0.98593,1.1946026,1.09306
244,4.0,1.2000000000000002,326,0.838620418365269,2.0,1.475,1.44232,1.438707,1.2810476,1.4261538982391355,0.54867,1.0996643,1.414,0.91057,0.6806158,0.81173
245,2.0,1.4500000000000002,54,-1.618547144600172,2.0,0.95,0.95305,1.0486425,0.90443456,0.8570435047149658,1.0013,0.80280304,0.763,1.22611,0.9123139,0.83416
246,1.0,0.8500000000000001,605,1.1099146335541488,5.5,0.75,0.71926,0.76409125,0.8008491,0.5394887328147888,0.56327,0.6027645,0.333,1.00995,0.48852864,0.88326
247,3.0,1.8,40,-0.7312117127024231,2.0,1.925,1.70818,1.6391153,1.7221996,1.690090537071228,1.634,1.7923255,1.828,1.44735,1.970309,1.81705
248,4.0,1.05,992,0.5244304960483598,10.0,1.075,0.9011,0.9377178,1.2059784,0.947767972946167,1.0772,1.1015953,0.939,1.13505,1.1139468,1.00166
249,3.0,1.2500000000000002,20,-2.0384652444400415,1.5,1.275,1.02129,1.1479999,1.2600791,1.1220648288726809,1.2727,1.3023283,0.959,0.875,0.7858666999999999,0.99098
250,0.0,0.05,834,1.0574530186813982,10.0,0.3,0.32988,0.4203714,0.5000333,0.2695925235748291,0.44296,0.59597266,0.326,0.28364,0.4936797,0.78171
251,3.0,1.55,453,1.3396811919930158,6.0,1.925,1.88556,1.9033853,1.7201865,1.8289117813110352,1.7657,1.7585335,1.587,1.69902,1.4221277,1.81095
252,3.0,1.6,683,1.0858854462623133,1.5,1.425,1.44193,1.505494,1.4749199,1.4866909980773926,1.4268,1.3938305,1.416,1.38937,1.4179158,1.43215
253,3.0,1.6500000000000001,229,-1.4473629424454009,10.0,1.625,1.49958,1.6279051,1.5280408,1.6543771028518677,1.6724,1.6526818,1.521,1.35549,1.1319791,1.67818
254,3.0,1.1500000000000001,291,1.5587287065256723,5.5,1.075,1.22637,1.349866,1.267357,1.2415372133255005,1.074,1.375189,0.51,1.31505,1.0807574,1.3097
255,3.0,1.7500000000000002,971,0.8639944535216713,1.0,1.725,1.75364,1.5093266,1.6109447,1.603316307067871,1.6853,1.5546165,1.833,1.24263,1.5913856000000002,1.4607
256,1.0,0.1,423,0.9389397073278155,5.5,0.1,0.18246,0.17576109,0.20419285,0.2215698063373565,0.15872,0.20228773,0.245,0.63533,0.2764449,0.02417
257,2.0,0.35000000000000003,361,2.456267479226517,1.5,0.3,0.30056,0.32235795,0.23355445,0.2067733407020568,0.5532,0.2877242,0.49,0.98396,0.49795517,0.18385
258,1.0,1.0,836,1.6485738519509032,5.5,0.95,0.9297,0.9482423,0.8448693,0.8552510738372803,0.56916,0.9535213,0.953,1.27521,1.2862391000000002,0.96308
259,2.0,1.6500000000000001,521,2.0374944597186637,5.5,1.725,1.70172,1.7562922,1.7603284,1.7955927848815918,1.7917,1.7338066,1.79,1.85382,1.6303147,1.71241
260,4.0,0.9500000000000001,633,-1.1179199510606546,10.0,1.0,0.78215,0.8050761,0.9607965,0.8027760982513428,1.0473,1.1086403,0.603,1.08792,0.85063124,0.98726
261,4.0,0.1,142,0.7921020886784509,5.5,0.2,0.27066,0.4135963,0.2783756,0.2211678177118301,0.23628,0.83207065,0.482,0.36255,0.4906139,0.87607
262,4.0,1.3,513,0.2694419024167128,1.5,1.325,1.24545,1.2937388,1.1386199,1.0322821140289309,1.2759,1.0003597,1.238,1.02243,0.544769,0.88581
263,2.0,1.4500000000000002,242,-1.638281376105306,5.5,1.525,1.34642,1.4076343,1.4210709,1.5020073652267456,1.4586,1.1457325,0.343,1.35142,0.868549,1.05265
264,2.0,0.7000000000000001,722,1.4326815274439133,5.5,0.7,0.6938,0.6317016,0.63955605,0.6495748162269592,0.71084,0.92489105,0.229,0.63511,0.8239644,0.58128
265,2.0,1.7000000000000002,574,-0.326085964466104,10.0,1.675,1.68122,1.7720635,1.7888888,1.8108301162719729,1.7609,1.7794857,1.733,1.60056,1.8495891,1.72895
266,4.0,1.4500000000000002,329,0.8797732165449204,6.0,1.375,1.27651,1.2623373,1.2479157,1.1248550415039062,1.197,0.9866022,1.08,1.05897,1.3185295,0.88809
267,1.0,0.45,540,-0.4584349975859342,6.0,0.3,0.38168,0.31974918,0.33219296,0.4111400842666626,0.57103,0.38546866,0.367,0.35321,0.49814627,0.87339
268,4.0,1.05,23,0.625896767838118,2.0,1.075,0.95088,1.0172787,1.284159,0.771400511264801,0.88418,0.88788056,0.448,0.43461,1.1788,0.84248
269,1.0,0.9000000000000001,709,2.5009933244801927,1.0,0.85,0.80729,0.79899675,0.8353296,0.7266542911529541,0.94983,0.6692035,0.839,0.61071,0.52309924,0.74059
270,2.0,1.35,361,-1.1828963280615459,5.5,1.375,1.43875,1.3519903,1.4164555,1.3380135297775269,1.558,1.3318813,1.416,1.42741,1.0606246,1.20474
271,3.0,1.3,57,0.8316185727276187,5.5,1.175,1.27046,1.0489641,1.2972862,1.3585580587387085,1.401,1.3092239,0.403,1.35654,1.0259224,1.30203
272,3.0,1.5000000000000002,466,-2.3373692967400173,1.5,1.725,1.61815,1.3782729,1.4842951,1.4766788482666016,1.8885,1.6481017,1.481,1.33845,1.3952646,1.58303
273,4.0,1.1,136,-0.14206748448897208,1.5,0.95,0.7964,0.78957665,0.7811898,0.7571592330932617,0.85582,0.88867754,0.448,0.73365,0.15688714,0.52009
274,2.0,0.8,753,-1.5280050661417803,1.5,0.7,0.69396,0.6879822,0.63915837,0.6258231997489929,0.60317,1.1857117,0.739,0.84916,1.1677038999999998,0.57996
275,2.0,0.45,107,0.14071567074263996,5.5,0.5,0.53958,0.55447745,0.59969276,0.5226051211357117,0.45253,1.2384725,0.639,1.15681,0.7476863,0.50201
276,2.0,1.9500000000000002,438,-0.48402293689546433,6.0,1.925,1.90901,1.9588059,1.9180963,1.8147196769714355,1.9614,1.9035597,1.957,1.47594,1.9429541,1.96335
277,0.0,0.7500000000000001,510,0.9242689283216625,1.5,0.95,0.86997,0.87594956,0.8706528,0.8142877817153931,0.72537,1.208542,0.898,1.03392,0.7981121,1.01941
278,4.0,0.1,523,-1.7035051258775602,1.5,0.15,0.25668,0.3554974,0.23980185,0.2534903585910797,0.16986,0.63824725,0.146,0.35721,0.43640888,0.74206
279,2.0,0.7000000000000001,461,0.010115685792912265,6.0,0.7,0.95868,0.93507755,1.2754803,1.183159112930298,1.5996,1.0313187,0.359,0.95909,0.8217781999999999,0.64701
280,4.0,0.05,142,2.791717728224349,1.5,0.15,0.2553,0.6407717,0.2700442,0.6601992249488831,0.24474,0.42011124,1.261,0.53561,0.14836419,0.98346
281,2.0,1.85,803,-1.578936673507596,2.0,1.725,1.90711,1.849027,1.7310001,1.821709990501404,1.6468,1.7521058,1.803,1.59657,1.7299762,1.5885
282,3.0,1.7000000000000002,532,1.2870319285627827,1.0,1.425,1.37796,1.3268923,1.2920077,1.310010313987732,1.3848,1.1785417,1.088,0.98976,1.0750729,1.07522
283,4.0,0.45,729,-0.5056245024405508,6.0,0.35,0.39533,0.42368236,0.32067063,0.2853294610977173,0.36267,0.56170833,0.141,0.39618,0.34639713,0.93872
284,2.0,1.3,790,0.7714792563438045,6.0,1.275,1.30991,1.4000763,1.2717693,1.227597713470459,1.3481,1.3942902,0.349,1.19351,1.1311264,1.29511
285,2.0,0.7000000000000001,767,0.46099681338592613,1.5,0.65,0.77814,0.7643238,0.7709211,0.6559786796569824,0.90492,1.0790861,0.312,0.59588,0.3727422999999999,0.68852
286,4.0,0.4,493,0.961463735861804,6.0,0.35,0.32802,0.43390346,0.27494958,0.2669106721878052,0.33383,0.664111,0.41,0.52086,0.6424463,0.84588
287,0.0,0.6500000000000001,705,0.7573239020280012,5.5,0.75,0.84598,0.90098834,0.7700918,0.6722819805145264,0.79416,0.82855725,0.947,1.16523,1.0861889999999998,1.08345
288,4.0,0.5,64,-1.472505581864106,2.0,0.975,1.11049,1.0055835,0.9659344,1.3976277112960815,0.92585,0.95237434,0.35,0.58841,0.905715,1.01213
289,1.0,0.7000000000000001,903,-0.15961227276562853,1.0,0.4,0.76932,0.4973727,0.53105414,0.5244795680046082,0.30744,0.44212472,0.736,0.5,0.5971669,0.2051
290,4.0,1.8,72,-0.2993710637079925,1.5,1.025,0.57546,0.5301389,0.8710638,0.2560666799545288,1.5444,0.7375608,0.508,0.80434,0.29508433,0.13604
291,2.0,0.9000000000000001,417,-1.7469273535305323,1.5,0.75,0.85754,0.8336038,0.76878285,0.775641679763794,0.76547,1.0665821,0.686,0.90848,0.92685425,0.73346
292,2.0,1.8,233,-0.4014152771860488,6.0,1.625,1.69022,1.6296308,1.5353407,1.5515233278274536,1.609,1.6481017,1.54,1.5102,1.7370811999999998,1.58457
293,1.0,0.1,380,-0.31096236201100863,6.0,0.1,0.18185,0.17130543,0.15138862,0.2201921790838241,0.17412,0.21163678,0.122,0.61637,0.38124192,0.00058
294,2.0,0.5,45,0.6151799976383924,1.5,0.55,0.65358,0.76659954,0.6404737,0.3842356503009796,0.64397,1.2130753,0.429,1.27621,0.38330194,0.38719
295,0.0,0.1,293,-0.9255485739322307,1.5,1.0,1.17733,0.98731947,1.1321433,0.873857319355011,0.92794,1.0221481,1.176,1.25976,1.1132044,0.92956
296,3.0,1.2500000000000002,12,-1.420987194687402,1.5,1.1,1.02287,1.0146668,0.9558089,0.8054887056350708,0.73648,0.8763387,0.483,0.875,0.5230710999999999,0.7299
297,4.0,1.6,418,0.7920120299096017,6.0,1.775,1.65765,1.6483147,1.5513846,1.624423623085022,1.5622,1.1345959,0.862,1.49669,1.6765506999999995,0.90444
298,3.0,1.05,855,-0.6775913042735069,1.5,1.075,1.20166,1.2709286,1.1393602,1.177047848701477,0.41216,1.0111799,1.072,1.17279,1.0894173,0.97717
299,3.0,1.4000000000000001,937,-0.6290083669703798,6.0,1.475,1.60889,1.6920346,1.4501117,1.6277687549591064,1.5969,1.6208649,1.284,1.33563,1.5764152,1.4233
