,model,alpha,length,diff_coef,loc_error,UPV-MAT,HNU,eduN,UCL,FCI,Erasmus MC,DecBayComp,DeepSPT,BIT,WUST ML B,QuBI,Anomalous Unicorns,TSA,TA-MSD
129,0.0,0.7000000000000001,223,-0.10752195750948498,1.0,0.716,0.8527844,0.71762,0.95,0.6833583,0.5945706963539124,0.7031819,1.100089,0.80827,1.0136552,0.90892,0.8611943125724792,0.59362,0.7406
130,3.0,1.7000000000000002,393,0.8811732859097937,1.0,1.492,1.5458541,1.57533,1.625,1.5006853,1.6069796085357666,1.4209883,1.396557,1.6687,1.445329,1.502,1.0,1.26324,1.26317
131,3.0,1.6,699,-0.7932667407223974,1.0,1.61,1.5398467,1.60833,1.625,1.563244,1.4382455348968506,1.5344781,1.333595,1.64,1.5928288,1.5287,1.6051292419433594,1.40816,1.37038
132,2.0,1.4500000000000002,799,0.8451045197287848,2.0,1.467,1.5474845,1.49639,1.475,1.5894516,1.415640115737915,1.557977,1.494865,1.0461,1.4632266,1.3921,1.6220420598983765,1.47458,1.49955
133,2.0,1.85,608,0.3720941698473666,10.0,1.869,1.918791,1.88659,1.875,1.897411,1.82036566734314,1.99,1.658374,1.8393,1.8844614,1.9007,1.9111384153366089,1.74742,1.93239
134,3.0,1.1500000000000001,316,0.1447934869574747,2.0,1.219,1.2549798,1.23986,1.175,1.3928852,1.3863952159881592,1.2931577,1.393565,1.2031,1.3650962,1.3205,1.5956380367279053,1.47242,1.29714
135,4.0,1.2500000000000002,124,0.4549945967707476,2.0,1.278,0.9815223,1.10797,1.775,1.1795416,1.0419598817825315,0.89499754,1.258853,1.1712,1.0179336,0.94554,1.1086997985839844,1.37151,0.86188
136,2.0,1.2500000000000002,293,-1.4021630833068897,10.0,1.235,1.1938905,1.28337,1.125,1.3823555,1.2015146017074585,1.1397767,1.271512,1.2979,1.2184298,1.2228,1.5119750499725342,0.83263,1.0732
137,4.0,0.4,267,2.4914542360271237,2.0,0.446,0.58872443,0.46944,0.45,0.43589163,0.3817464411258697,0.26810914,0.542475,0.42437,0.37667,0.79207,0.6250287294387817,1.06338,0.81308
138,3.0,1.6,160,0.04862215528336835,1.0,1.897,1.5208508,1.38259,1.575,1.649683,1.6674922704696655,1.7081497,1.61218,1.9739,1.6329014,1.8121,1.0,1.49572,1.49202
139,4.0,1.8,790,1.1608367415795127,2.0,1.871,1.842352,1.8584,1.825,1.9409686,1.8522299528121948,1.8593576,1.624247,1.824,1.0867441,1.0576,1.757044792175293,1.14336,0.92368
140,2.0,1.9500000000000002,582,0.6114850204613349,10.0,1.945,1.9281985,1.8745,1.925,1.8584793,1.8222914934158323,1.99,1.663976,1.9441,1.9138505,1.9081,1.946284770965576,1.5,1.969
141,4.0,1.35,304,1.2133220936156939,1.0,1.837,1.7339554,1.4818,1.625,1.7505289,1.725043535232544,1.2919223,1.222385,0.73202,1.3452696,1.2656,1.7078025341033936,0.74329,0.50276
142,2.0,1.8,214,-0.8924927933718105,1.0,1.696,1.7800746,1.81389,1.675,1.6535249,1.588841676712036,1.6078825,1.610266,1.6278,1.5277498,1.6059,1.840644598007202,1.57032,1.46079
143,2.0,1.2500000000000002,36,1.576641400754369,10.0,1.37,1.4755839,1.46205,1.575,1.2611582,1.3613837957382202,1.4276372,1.581311,1.4037,1.4544977,1.5448,1.0740673542022705,1.24582,1.52069
144,0.0,0.9500000000000001,287,0.4225160518512375,2.0,0.73,0.7927421,0.75138,0.95,0.6567302,0.6556459665298462,0.665401,0.544565,0.69357,0.81727314,0.71538,0.7600846290588379,1.18546,1.10749
145,3.0,1.4500000000000002,796,-1.1166537103695982,10.0,1.777,1.7550528,1.66299,1.675,1.6101987,1.713889718055725,1.7056932,1.477182,1.6752,1.6780934,1.6801,1.6839507818222046,1.31815,1.6813
146,3.0,1.6500000000000001,340,0.006657394368842497,10.0,1.894,1.9180278,1.88826,1.925,1.9464382,1.8097851276397705,1.7445629,1.643789,1.8831,1.8262637,1.8948,1.854039549827576,1.67563,1.82754
147,4.0,1.9500000000000002,889,0.4772679348508611,2.0,1.945,1.9120386,1.91974,1.875,2.0052629,1.8576903343200684,1.6574605,1.640685,1.8094,1.3120987,1.0354,1.764153003692627,1.15694,1.00283
148,1.0,0.8500000000000001,183,0.8975458912309678,10.0,0.467,0.5389786,0.47625,0.5,0.51190996,0.5462784767150879,0.5349361999999999,0.452269,0.42859,0.43617094,0.60598,0.4493160247802734,0.3755,0.81919
149,3.0,1.1,249,2.201674963758989,1.0,1.173,1.3111343,1.32246,1.175,1.2937633,1.3143784999847412,1.0307978000000002,1.291076,1.0905,0.99675643,1.1751,1.5040884017944336,1.15596,0.95506
150,2.0,0.9000000000000001,918,1.4530738601407647,2.0,1.09,0.93676174,1.07842,1.075,1.201453,0.7401124835014343,0.96207684,0.879151,1.0538,1.1338842,1.0676,1.1863725185394287,1.11966,0.91906
151,0.0,0.55,238,-0.5341270922930125,10.0,0.619,0.5915712,0.63811,0.15,0.6347314,0.5238591432571411,0.51439375,0.819824,0.98342,0.7034731,0.88084,0.926180362701416,0.76255,1.01899
152,1.0,1.0,885,-0.23371136320155478,1.0,0.96,0.954715,0.94191,0.95,0.91166323,0.8131654262542725,0.734895,0.740103,0.90952,1.1688129,0.8828,0.9115623235702516,1.02346,0.9026
153,2.0,1.4500000000000002,547,-0.11642129958192647,2.0,1.443,1.5095928,1.61707,1.575,1.433686,1.359988570213318,1.4646115,1.449614,1.6363,1.3973361,1.4481,1.0,1.19889,1.29699
154,3.0,1.4000000000000001,742,0.9694550509614016,1.0,1.47,1.4337804,1.41954,1.475,1.651155,1.4210991859436035,1.4852226999999998,1.430316,1.5501,1.5349858,1.5071,1.594431757926941,1.63548,1.42915
155,2.0,1.6500000000000001,709,-0.9406751488118522,10.0,1.739,1.7432548,1.74653,1.675,1.7483304,1.8326140642166135,1.7843685,1.58726,1.8037,1.7775211,1.7956,1.7912700176239014,1.65919,1.67871
156,0.0,0.7500000000000001,67,-2.875243563500225,10.0,1.637,1.1599048,0.5231,0.6,1.1084824,1.478090524673462,1.0439115,1.592707,1.194,0.8537247,1.2178,1.5326207876205444,0.87043,1.11591
157,2.0,1.4500000000000002,61,0.022384068168436713,1.0,0.952,1.010692,1.05708,1.0,1.1917274,0.9687175750732422,0.8370582000000001,1.295785,1.0829,1.1499965,0.83587,1.0523512363433838,1.29823,0.80729
158,1.0,0.3,638,-0.11350086741158662,1.0,0.236,0.31060043,0.28231,0.1,0.2641862,0.2850542664527893,0.18146563,0.390679,0.29869,0.29814684,0.3338,0.3290946781635284,0.35612,0.07724
159,0.0,0.7500000000000001,658,0.6441230066731337,2.0,0.574,0.5698695,0.59306,0.55,0.6412885,0.6139450073242188,0.7958214,0.652138,0.76621,0.6329825,0.51101,0.5891369581222534,0.59844,0.73497
160,4.0,0.55,708,-1.8589910297739332,1.0,0.705,0.623933,0.56342,0.55,0.6549095,0.3194461762905121,0.5700164000000001,0.598332,0.44512,1.0583669,0.91129,0.7132572531700134,0.84679,0.83447
161,1.0,1.0,152,-0.6316498010299515,2.0,0.781,0.85325253,0.84331,0.95,0.7157766,0.7232722043991089,0.6647202,0.61186,0.96859,0.6503428,0.72904,0.8283437490463257,1.17686,0.74213
162,2.0,1.2500000000000002,619,-0.5750750055881014,2.0,1.17,1.1439006,1.25196,1.175,1.2473135,0.8846625089645386,1.0927893,1.230324,1.0136,1.1960449,1.185,1.5286582708358765,1.16286,1.10485
163,0.0,0.2,97,1.4753806656502249,1.0,0.881,0.8475237,0.55319,0.65,1.0495124,0.7418990731239319,0.9572759,1.228352,0.93772,1.2779472,1.091,1.0,0.77302,0.4553
164,3.0,1.1,954,-0.9142406506785045,10.0,1.141,1.1702366,1.13972,1.075,1.1773875,1.1966429948806765,1.2387271,1.279482,1.1489,1.2134244,1.1648,1.224626064300537,1.24084,1.17239
165,4.0,1.05,239,-0.8475785582368177,10.0,1.052,0.872446,0.99771,1.075,1.1572442,0.7992136478424072,0.9408299,1.23053,1.1005,1.1236401,1.1319,1.3146417140960691,1.02983,0.97553
166,4.0,1.1500000000000001,332,-0.7652871286441727,10.0,1.106,1.0975428,1.0892,1.275,1.2832806,1.2075753211975098,1.1503751,1.250226,1.0465,1.1134949,1.0584,1.0,1.28459,1.05676
167,3.0,1.2000000000000002,957,-1.4240969162482753,10.0,1.558,1.4715021,1.47077,1.475,1.5816785,1.5372875928878784,1.5391302,1.377016,1.507,1.5649388,1.4673,1.5480239391326904,1.50571,1.43511
168,2.0,1.4000000000000001,631,-0.5759030456415182,1.0,1.626,1.5853124,1.75564,1.575,1.6570015,1.6570500135421753,1.4727287,1.423206,1.6777,1.4781145,1.4299,1.7208986282348633,1.25385,1.25515
169,2.0,1.55,194,1.3020308073498192,1.0,1.345,1.2947794,1.27552,1.325,1.4163003,1.382196307182312,1.1509321,1.518472,1.5024,1.1704115,1.2253,1.6560596227645874,1.25038,1.09749
170,4.0,1.9000000000000001,295,0.9912268061829501,1.0,1.552,1.5949969,1.00471,1.825,1.706394,1.1879785060882568,1.3672252,1.016288,1.3209,1.3784941,1.1377,1.715119242668152,1.36757,0.59904
171,4.0,1.7500000000000002,224,-0.27030508856728064,10.0,1.822,1.4949877,1.83525,1.875,1.6528709,1.774648666381836,1.7199246,1.568324,1.7231,0.6631513,0.93648,1.2865582704544067,1.26293,0.97061
172,2.0,1.4000000000000001,395,1.1334047410488008,2.0,1.473,1.4958013,1.50305,1.525,1.5628971,1.5302081108093262,1.5506476,1.545697,1.1419,1.391652,1.4506,1.7620338201522827,1.61735,1.37484
173,1.0,0.7500000000000001,461,1.4610741403718972,2.0,0.201,0.2761648,0.26448,0.15,0.2641862,0.2300714552402496,0.28091592,0.412979,0.35056,0.34811145,0.30626,1.05,1.0094,0.69078
174,3.0,2.0,863,-0.11021701903201743,1.0,1.972,1.9381148,1.98701,1.925,1.8723862,1.8759047985076904,1.8755591,1.592861,1.9012,1.9138505,2.0311,1.0,1.5,1.99551
175,2.0,0.6000000000000001,329,-0.564406911044578,1.0,0.3,0.4592137,0.32803,0.35,0.57114255,0.2957307994365692,0.52100086,0.588083,0.45828,0.68204945,0.63842,0.983756422996521,0.88116,0.32474
176,2.0,1.35,985,-1.4732483159695153,2.0,1.346,1.2391098,1.25624,1.225,1.2648604,1.250343918800354,1.2726648,1.297661,0.98226,1.3419898,1.2532,1.3724300861358645,1.23557,1.34532
177,2.0,0.35000000000000003,563,0.02040096966770949,1.0,0.289,0.28880343,0.30235,0.3,0.3097546,0.216368019580841,0.33378857,0.411514,1.6172,0.3031147,0.59522,0.3777809143066406,0.63341,0.22318
178,2.0,1.7500000000000002,811,0.5117124576304177,2.0,1.638,1.7081577,1.65377,1.675,1.6902704,1.6740846633911133,1.7380490000000002,1.586753,1.6629,1.6024451,1.6173,1.0,1.60405,1.55778
179,2.0,0.15000000000000002,987,-1.103516917279827,2.0,0.144,0.14044422,0.18142,0.15,0.1882846,0.2163116484880447,0.23674452,0.354807,0.72065,0.14909905,0.29036,0.1756915152072906,0.60085,0.07607
180,4.0,1.0,259,-0.9123343994226195,2.0,0.836,0.78492504,0.85552,0.9,1.0307668,0.772413969039917,0.76046836,0.961209,0.90503,0.99307066,0.99,1.0,0.92437,0.73763
181,3.0,1.2500000000000002,912,1.5640279564629882,10.0,1.437,1.3968333,1.35034,1.325,1.4678372,1.4391766786575315,1.4655652,1.297425,1.3718,1.4320569,1.3386,1.4896910190582275,1.09184,1.33231
182,0.0,0.3,861,1.4534518469531217,2.0,0.997,0.8518753,0.67791,0.9,0.9717896,0.8809882998466492,0.91556525,1.179213,0.98886,1.0690918,0.97182,1.0857025384902954,1.16341,1.03513
183,3.0,1.55,47,0.4138562670891916,1.0,1.495,1.5456647,1.43088,1.625,1.5925406,1.5590217113494873,1.4048566999999998,1.555335,1.5917,1.3395131,1.3301,1.5024518966674805,1.25,1.25737
184,4.0,1.5000000000000002,317,0.8420355550236457,1.0,1.346,1.512917,1.53379,1.675,1.4405531,1.4583206176757812,1.0000075000000002,1.286368,1.2277,1.2461057,1.0365,1.0,1.15684,0.64578
185,4.0,0.15000000000000002,432,-0.6949849844270868,2.0,0.149,0.24859947,0.13831,0.15,0.39660156,0.2667501866817474,0.2702304,0.773404,0.24159,1.1144218,0.61766,0.5111181139945984,1.08952,1.21732
186,4.0,0.7000000000000001,866,-2.2423224759626454,2.0,0.638,0.6473087,0.63426,0.7,0.72955453,0.5915599465370178,0.59824455,0.770706,0.98102,0.90387714,1.0209,0.6472779512405396,0.8229,0.7373
187,2.0,1.5000000000000002,490,0.38678328332007905,1.0,1.262,1.3748059,1.52161,1.425,1.4583312,1.4047144651412964,1.3552107,1.328855,1.1883,1.2507887,1.2704,1.611871600151062,1.42308,1.16991
188,3.0,2.0,677,1.004145706517285,2.0,1.964,2.0,1.9957,1.925,2.0107837,1.847454309463501,1.8651314,1.653671,2.0,1.9138505,2.0427,1.9179238080978396,1.74034,1.94363
189,4.0,0.7500000000000001,809,1.4032314662391698,10.0,0.829,0.72263676,0.74368,0.7,0.7430953,0.5468456745147705,0.6344201999999999,0.859759,0.92602,1.0706708,1.097,0.7300761938095093,0.72953,1.00663
190,3.0,1.9000000000000001,264,-0.2028057559645054,1.0,1.915,1.9395993,1.92327,1.925,1.8063726,1.813256025314331,1.7238238,1.585597,1.889,1.7766861,1.8344,1.8652229309082031,1.9636,1.66359
191,1.0,0.7000000000000001,52,-0.555648987284362,2.0,0.48,0.57300204,0.68979,0.45,0.9033039,0.5515484809875488,0.8166708,0.862423,1.8528,0.48853135,0.59596,0.6272713541984558,1.25,0.64368
192,2.0,1.1500000000000001,315,0.9716108824874593,10.0,1.29,1.3395306,1.38662,1.325,1.4272864,1.2866034507751465,1.453765,1.279748,1.4165,1.35423,1.3633,1.6227096319198608,1.21016,1.22257
193,2.0,1.4500000000000002,449,-0.13077007852017206,10.0,1.401,1.3424067,1.34155,1.325,1.4789802,1.3618751764297483,1.4715579,1.217673,1.4411,1.3786645,1.3453,1.6583846807479858,1.36789,1.27012
194,2.0,1.9000000000000001,477,-1.0787134696585756,2.0,1.842,1.9070774,1.81483,1.875,1.8296791,1.8138989210128784,1.99,1.651756,1.7765,1.8645375,1.8974,1.8860938549041748,1.56489,1.93324
195,2.0,1.6500000000000001,92,-0.7377638930668219,2.0,1.624,1.4765576,1.55179,1.325,1.4622102,1.2577874660491943,1.5071414,1.603334,1.502,1.3472503,1.4927,1.0,1.2815,1.34211
196,3.0,1.7000000000000002,402,1.3102489889179034,2.0,1.882,1.8055608,1.77801,1.875,1.7961134,1.7694218158721924,1.814323,1.604866,1.8737,1.7839124,1.7675,1.0,1.8925,1.78911
197,2.0,1.9500000000000002,707,-0.07297793109106918,10.0,1.821,1.8746368,1.92106,1.875,1.8252592,1.8162827491760252,1.8170943,1.592939,1.9181,1.7987683,1.7856,1.0,1.48679,1.73555
198,3.0,1.35,527,0.43816341955395577,2.0,1.403,1.3890163,1.47347,1.475,1.5108811,1.5057265758514404,1.5334294,1.415246,1.6439,1.3744135,1.5265,1.681474208831787,1.51109,1.37819
199,2.0,1.55,877,-0.5664660562985125,2.0,1.568,1.5519407,1.53482,1.475,1.5671204,1.5791077613830566,1.5875834,1.483472,1.7558,1.5143172,1.4991,1.6956104040145874,1.47987,1.4532
200,1.0,0.8500000000000001,473,-0.11051070363119504,1.0,0.966,0.94425654,0.96425,0.95,0.88878405,0.8021398186683655,0.76966846,0.789684,0.98094,0.89944744,0.7903,0.9438266754150392,0.90731,0.91525
201,2.0,0.4,393,-3.1746690042446564,1.0,0.53,0.37460607,0.36948,0.35,0.3969628,0.3919729590415954,0.43206298,0.504989,0.39006,0.38268805,0.52466,0.7066202163696289,0.63365,0.2224
202,2.0,1.4000000000000001,950,-0.5042571695773814,2.0,1.625,1.4610339,1.32994,1.325,1.4757845,1.5030845403671265,1.4671993,1.498168,1.6597,1.3978295,1.3294,1.5607446432113647,1.32944,1.41739
203,0.0,0.8500000000000001,550,-0.0704747680493689,10.0,0.739,0.70113504,0.75681,0.7,0.68517184,0.4974499344825744,0.72869456,0.645407,1.4564,0.6141509,0.66613,0.7556496858596802,0.66851,0.87268
204,4.0,1.4500000000000002,804,0.5049697735026087,2.0,1.441,1.5307572,1.49293,1.375,1.602501,1.549280881881714,1.5862682,1.341713,1.5574,1.0630554,1.0432,1.638127684593201,1.21606,1.03337
205,1.0,0.35000000000000003,853,1.5200061223318362,10.0,0.425,0.47392595,0.46506,0.45,0.4666802,0.4653376340866089,0.5027706000000001,0.493234,0.14923,0.43650782,0.48655,0.4707807004451751,0.49715,0.77246
206,2.0,1.3,830,-0.26443725098330423,10.0,1.364,1.4148924,1.36754,1.325,1.500491,1.368388295173645,1.4916348,1.286504,1.1521,1.2686403,1.3199,1.435421347618103,1.23655,1.16555
207,2.0,1.85,626,0.33509454308552583,2.0,1.828,1.8762436,1.79957,1.875,1.8999008,1.8093308210372925,1.8518476,1.674088,1.7349,1.8289577,1.9166,1.8813893795013428,1.74613,1.90329
208,2.0,1.55,716,-0.6705538524357247,2.0,1.721,1.6401889,1.63068,1.625,1.6433271,1.6248770952224731,1.706095,1.540578,1.8343,1.5615338,1.6287,1.0,1.57659,1.43551
209,4.0,1.85,319,-0.139204698498432,2.0,1.702,1.6653713,1.73097,1.725,1.5865806,1.830180287361145,1.801088,1.463857,1.8124,1.0211916,1.1075,1.5400073528289795,1.39442,0.97424
210,3.0,2.0,817,-0.8142986841986439,1.0,1.995,1.9944636,1.99564,1.925,1.9658679,1.8768210411071775,1.9836003,1.530968,1.917,1.9138505,1.92,1.8957394361495967,1.9705,1.95247
211,2.0,0.45,149,-0.1706795596444915,1.0,0.154,0.20271051,0.23393,0.3,0.39603782,0.2851340174674988,0.38038844,0.584841,0.21356,0.34527922,0.3682,1.03346586227417,1.26387,0.11444
212,3.0,1.55,463,-0.15084658301573994,2.0,1.443,1.4997522,1.49444,1.475,1.4850755,1.4290001392364502,1.4295563,1.400331,1.2531,1.5321188,1.429,1.5969398021697998,1.55316,1.44091
213,2.0,1.85,544,-0.7517808901438248,10.0,1.804,1.7988447,1.81763,1.725,1.8290634,1.7283718585968018,1.7729175,1.507586,1.8077,1.7258973,1.6866,1.785022258758545,1.53533,1.44771
214,1.0,0.9500000000000001,199,0.2397032925415848,2.0,0.801,0.8213803,0.87199,0.95,0.8120906,0.8003900051116943,0.73690367,0.759578,0.75633,0.7378165,0.86412,1.05,1.25728,1.09425
215,2.0,1.6,188,0.5886316792291088,1.0,1.557,1.5977966,1.69025,1.425,1.4285011,1.36518394947052,1.313555,1.582734,1.744,1.4992578,1.4092,1.7704200744628906,1.21901,1.30584
216,4.0,1.2000000000000002,527,-1.9340051626794423,1.0,1.274,1.2436575,1.33042,0.75,1.163856,1.0758732557296753,1.1836687,0.886038,0.98174,1.0142548,0.9444,1.0,1.01333,0.70736
217,4.0,1.9500000000000002,278,0.05468149139882423,10.0,1.921,1.8856074,1.8997,1.875,1.7687569,1.8192676305770876,1.5478021999999998,1.61169,1.8954,1.1100129,1.0149,1.569972038269043,1.36699,1.10793
218,3.0,1.6,999,-0.219545119332666,1.0,1.714,1.800103,1.79567,1.775,1.842193,1.7900609970092771,1.719558,1.570131,1.8711,1.7892938,1.7808,1.7133004665374756,1.82076,1.69431
219,1.0,0.5,909,0.6942980325402593,10.0,0.565,0.5425987,0.62529,0.5,0.6485723,0.522852897644043,0.61695683,0.571031,0.97101,0.43449092,0.45953,0.4691013693809509,0.47031,0.93965
220,2.0,0.6500000000000001,416,1.3901993248446975,2.0,0.71,0.7445261,0.62974,0.55,0.7232701,0.6518029570579529,0.71245575,0.743871,0.48394,1.501848,0.87115,1.146431565284729,1.00504,0.60006
221,4.0,0.7500000000000001,861,-0.594157283940683,1.0,0.701,0.75242597,0.74836,0.6,0.77323276,0.5719331502914429,0.7205734,0.644892,0.56013,0.97943443,1.0171,0.8728909492492676,0.79681,0.78772
222,4.0,1.1,647,0.03377602994192984,10.0,1.271,1.1813312,1.3152,1.275,1.4029343,1.2573349475860596,1.3333046,1.326369,1.4253,1.025204,1.0897,1.3702430725097656,1.44507,1.06202
223,4.0,1.0,352,-0.5529797968487019,2.0,0.894,0.7813116,0.82039,0.75,0.8491098,0.7690486907958984,0.8220928,1.030492,1.0802,1.0636002,0.97919,0.8725121021270752,0.64347,0.91574
224,3.0,1.9000000000000001,266,1.146718715421378,10.0,1.888,1.9356456,1.71817,1.925,1.812393,1.8146090507507324,1.99,1.598848,1.8212,1.9069104,1.8654,1.8879573345184328,1.5,1.99673
225,3.0,1.5000000000000002,595,-0.6072536580093651,10.0,1.467,1.3940274,1.41846,1.475,1.4478054,1.310668706893921,1.3889191,1.328115,1.3637,1.384744,1.3889,1.503702163696289,1.32959,1.35214
226,0.0,0.2,377,2.7115660808710804,2.0,0.289,0.4387732,0.6459,0.3,0.47134525,0.4364283680915832,0.4530475,0.421951,0.98786,0.44298065,0.67229,0.495875597000122,1.04056,1.05881
227,2.0,0.1,909,-0.30261044984886953,10.0,0.092,0.1380533,0.12287,0.1,0.19881222,0.2161463946104049,0.23755282,0.370386,1.3977,0.1619677,0.19601,0.1811499446630478,0.60665,0.06932
228,4.0,0.6000000000000001,483,-0.7111931001860669,2.0,0.818,0.8104761,0.76311,0.9,1.0557773,0.7077045440673828,0.90325403,0.690932,0.91169,1.1887138,1.0519,1.169571876525879,0.97324,1.12721
229,4.0,0.5,714,-0.737404978934469,2.0,0.406,0.4403895,0.41041,0.35,0.5098214,0.5743152499198914,0.3878023,0.462999,0.53017,0.8274606,0.9339,1.05,0.55252,0.94604
230,3.0,1.2000000000000002,916,-1.8799240401481108,2.0,1.342,1.2597917,1.21661,1.225,1.3097017,1.185067057609558,1.3517565,1.297525,1.1803,1.0761089,1.3702,1.0,1.29764,1.33796
231,3.0,1.3,384,0.8223372173497185,2.0,1.555,1.5009416,1.45436,1.475,1.5650647,1.4098374843597412,1.5684618,1.527325,1.3091,1.5006322,1.5771,1.7372883558273315,1.6163,1.53328
232,2.0,0.9500000000000001,93,0.42258199582396744,1.0,0.924,1.2114421,1.07171,0.9,1.2803273,1.149578332901001,1.0768121000000002,1.37564,1.2177,1.1640239,0.97807,1.0,1.67504,0.62223
233,4.0,1.9500000000000002,520,-1.1692728420607907,2.0,1.71,1.7172831,1.69176,1.775,1.7416993,1.8152896165847776,1.7457306,1.439951,1.634,1.1608242,1.1057,1.0,1.35135,1.07071
234,3.0,1.2500000000000002,716,-0.3284179305356038,1.0,1.19,1.2523392,1.23379,1.225,1.3524892,1.2186938524246216,1.3437248,1.274542,1.0858,1.2828791,1.3153,1.352792263031006,1.33794,1.1915
235,4.0,0.25,827,-0.7594910555953812,10.0,0.133,0.3012466,0.19032,0.15,0.2641862,0.3529611825942993,0.28254735,0.424306,0.33484,0.46893775,0.61781,0.2277553081512451,0.31843,1.01218
236,1.0,0.8,23,-0.2872117417572233,1.0,0.594,0.5932847,0.61299,0.9,0.7906679,0.5299005508422852,0.61420035,1.43093,0.60054,1.0369855,0.75989,0.5423288345336914,0.68443,0.57024
237,1.0,0.4,694,0.028404739819417987,1.0,0.352,0.4087881,0.44678,0.3,0.34685236,0.2883929908275604,0.3808872,0.388642,0.35257,0.33839774,0.37138,0.3996034562587738,0.61968,0.29049
238,2.0,1.85,795,-1.024247326425823,2.0,1.762,1.7744803,1.82124,1.725,1.783121,1.6206742525100708,1.7583457999999998,1.585714,1.6554,1.6227293,1.7164,1.8084481954574585,1.44538,1.53293
239,1.0,0.6000000000000001,734,-0.23983476385417585,1.0,0.694,0.57726467,0.70792,0.7,0.7652208,0.4034371376037597,0.43257707,0.646708,0.92004,0.51925623,0.52192,0.7071787118911743,0.70296,0.31203
240,2.0,0.8500000000000001,637,0.496616985058084,10.0,0.843,0.8113112,0.80478,0.9,0.9850188,0.8263084888458252,0.8385545,0.829496,1.0359,0.91600335,0.97298,1.0468451976776123,0.93744,0.75502
241,4.0,0.45,256,-1.7475094271192115,10.0,0.376,0.48616084,0.36453,0.4,0.5829054,0.3440562784671783,0.38594228,0.85254,0.50413,0.70143795,0.9181,0.9866511225700378,0.46058,0.89371
242,0.0,0.8,119,2.312071910004926,10.0,1.264,0.62638944,0.76657,0.75,0.7191118,1.029425859451294,0.43492174,1.32182,0.97238,0.6356169,1.2446,0.9528254270553588,1.17303,1.18729
243,2.0,0.2,223,-1.2785737476065764,10.0,0.276,0.3399665,0.34515,0.3,0.41239092,0.2643318772315979,0.5234843,0.503902,0.29667,0.31867474,0.43694,1.0340681076049805,1.01145,0.11853
244,4.0,2.0,299,-1.2241810365532786,2.0,1.92,1.8316253,1.82328,1.875,1.8978467,1.8350330591201784,1.6579072,1.592686,1.7622,1.055202,1.0381,1.6941814422607422,0.96018,0.74168
245,3.0,1.2500000000000002,667,0.6000574986166964,2.0,1.305,1.2523224,1.24898,1.275,1.5029517,1.392894983291626,1.4512042,1.422494,1.1451,1.4046147,1.4445,1.6365077495574951,1.66663,1.45048
246,2.0,0.8,446,-0.6749580809828364,10.0,0.785,0.75473326,0.7485,0.9,0.83356094,0.7784915566444397,0.7920608,0.826271,0.86159,1.0154369,0.93152,1.2624077796936035,1.14051,0.79739
