,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
194,0.0,0.0,0.8,0.05,96.0,71.02708,0.0,0.67347,2.0,0.59008,96.0,0.0,0.37532,2.0,0.60296
195,4.0,4.0,0.3,0.45,192.0,190.29676,4.0,0.33768000000000004,4.0,0.8045800000000001,192.0,4.0,0.42573,2.0,0.72415
196,3.0,0.0,1.6,0.15,121.0,122.69931000000001,2.0,1.35937,2.0,0.6291100000000001,121.0,2.0,1.4422,1.0,0.53528
197,1.0,0.0,0.8,0.05,10.0,17.63804,1.0,0.8739,4.0,0.8288,11.0,0.0,0.7691899999999999,2.0,1.1814
198,2.0,3.0,1.45,1.7,170.0,169.90822,2.0,1.24359,4.0,1.09223,170.0,2.0,1.4626,2.0,1.54
199,0.0,1.0,0.1,0.65,157.0,155.40042,1.0,0.27826999999999996,1.0,0.47393,2.0,0.0,0.68262,0.0,0.27814
200,3.0,2.0,1.25,1.25,52.0,30.762490000000003,2.0,1.2272299999999998,4.0,1.14032,52.0,2.0,1.4954,2.0,1.3945
201,0.0,0.0,0.35,0.05,167.0,157.37746,0.0,0.72405,4.0,0.93027,167.0,3.0,0.80934,0.0,0.75469
202,0.0,0.0,0.65,0.4,112.0,116.4634,0.0,0.78785,1.0,0.51413,111.0,1.0,0.9595100000000001,0.0,0.20188
203,2.0,0.0,1.5,0.65,62.0,64.2765,3.0,1.43424,0.0,0.93089,69.0,3.0,0.70763,3.0,0.70763
204,0.0,3.0,0.15,1.5,140.0,141.35395,0.0,0.48966000000000004,2.0,1.3487,140.0,0.0,0.6159899999999999,2.0,1.6242
205,3.0,0.0,1.55,0.7,193.0,184.32828,1.0,1.24406,2.0,1.06865,193.0,3.0,1.633,0.0,0.8900600000000001
206,1.0,4.0,0.5,1.95,75.0,74.90564,1.0,0.71524,4.0,1.0878,75.0,1.0,0.72232,4.0,1.2744
207,1.0,2.0,0.15,1.7,191.0,125.78737,1.0,0.38244,3.0,1.0636299999999999,191.0,0.0,0.29789,2.0,0.98854
208,3.0,2.0,1.25,1.1,164.0,127.52108,2.0,1.35858,2.0,1.03465,164.0,2.0,1.4793,2.0,0.99623
209,3.0,0.0,1.05,0.95,178.0,180.21208000000001,2.0,1.1114600000000001,4.0,0.89397,178.0,2.0,1.1782,2.0,1.1895
210,4.0,1.0,1.55,0.7,23.0,30.383909999999997,2.0,0.9928600000000001,1.0,0.49605,27.0,4.0,0.9816299999999999,0.0,0.9831700000000001
211,1.0,4.0,0.15,1.15,56.0,52.0746,1.0,0.43866000000000005,4.0,0.94215,56.0,3.0,0.9059799999999999,2.0,1.2007
212,1.0,0.0,0.6,0.95,133.0,134.64484,1.0,0.61125,1.0,0.9356899999999999,132.0,0.0,0.358,4.0,1.3917
213,1.0,2.0,0.1,1.35,111.0,112.15449,1.0,0.28715999999999997,2.0,1.3691200000000001,111.0,1.0,0.15009,2.0,1.3313
214,3.0,1.0,1.05,0.95,112.0,119.13133,2.0,1.05654,1.0,0.6137100000000001,150.0,0.0,0.49835,0.0,0.19776
215,0.0,2.0,0.85,1.15,18.0,14.15109,1.0,0.7115,2.0,1.18311,17.0,1.0,0.7166399999999999,2.0,1.2996
216,3.0,1.0,1.6,0.1,78.0,78.90536,3.0,1.47983,1.0,0.43186,78.0,3.0,1.2734,0.0,0.18112
217,2.0,4.0,1.25,1.35,65.0,44.52479,4.0,1.17695,4.0,1.0179,65.0,4.0,1.287,2.0,0.9566100000000001
218,4.0,4.0,1.35,0.85,191.0,130.90501,4.0,0.93596,4.0,0.82221,191.0,2.0,0.8310799999999999,2.0,0.9543799999999999
219,1.0,0.0,0.15,0.8,8.0,61.978159999999995,0.0,0.70015,0.0,0.74178,8.0,2.0,0.74566,0.0,0.4586
220,1.0,0.0,0.3,0.4,17.0,21.417189999999998,1.0,0.5864,1.0,0.33931999999999995,17.0,1.0,0.41588,0.0,0.22824
221,3.0,3.0,1.85,1.55,49.0,85.43321999999999,3.0,1.4513200000000002,4.0,1.01773,50.0,2.0,1.8219999999999998,2.0,1.5152
222,0.0,2.0,1.0,0.3,104.0,82.31689,0.0,0.7610899999999999,2.0,0.50371,198.0,0.0,0.53123,2.0,0.6401
223,2.0,0.0,1.9,0.4,146.0,152.61641,2.0,1.60176,1.0,0.54137,147.0,2.0,1.8393,0.0,0.33138
224,4.0,0.0,1.7,0.45,196.0,194.84205,4.0,1.31251,4.0,1.12834,6.0,1.0,0.82576,4.0,1.4724
225,1.0,0.0,0.4,0.75,14.0,11.43467,1.0,0.67782,4.0,0.72351,14.0,0.0,0.33689,1.0,0.98221
226,3.0,2.0,1.35,1.35,97.0,63.92689,3.0,1.18989,2.0,1.46594,97.0,2.0,1.7558,2.0,1.6019
227,3.0,4.0,1.8,1.9,154.0,156.09258,2.0,1.74518,2.0,1.06584,154.0,3.0,1.6374,2.0,1.2711
228,1.0,1.0,0.9,0.15,22.0,18.7113,1.0,0.68099,1.0,0.42496000000000006,22.0,1.0,0.74031,0.0,0.14470999999999998
229,0.0,4.0,0.25,1.7,83.0,83.71316999999999,1.0,0.34371999999999997,4.0,1.0684,83.0,1.0,0.1795,4.0,1.1216
230,2.0,0.0,1.4,0.15,83.0,81.3803,2.0,1.14572,1.0,0.4081,83.0,2.0,1.3121,1.0,0.18785
231,1.0,2.0,0.4,1.7,58.0,58.662530000000004,1.0,0.54238,2.0,1.53284,58.0,0.0,0.63479,2.0,1.7544
232,4.0,0.0,1.6,0.35,131.0,133.0652,4.0,1.15,1.0,0.6071300000000001,133.0,4.0,1.4647,4.0,1.4882
233,3.0,4.0,1.5,1.0,155.0,143.05232,2.0,1.53203,4.0,0.9032899999999999,155.0,3.0,1.4518,1.0,0.9156700000000001
234,2.0,0.0,0.3,0.85,141.0,142.74081,2.0,0.41113,4.0,0.9246200000000001,141.0,2.0,0.36364,1.0,0.94321
235,3.0,3.0,1.55,1.65,15.0,20.81992,3.0,1.54324,2.0,1.62437,15.0,2.0,1.9726,2.0,1.8828
236,4.0,1.0,0.5,0.85,109.0,109.7139,4.0,0.58162,1.0,0.67045,113.0,4.0,0.65163,1.0,0.71336
237,2.0,2.0,1.45,1.6,181.0,181.59395,2.0,1.3054,2.0,1.1652799999999999,181.0,2.0,1.3781,2.0,1.6584
238,4.0,1.0,0.35,0.5,166.0,167.19689,4.0,0.4725,1.0,0.44388999999999995,170.0,4.0,0.34675,1.0,0.17440999999999998
239,0.0,4.0,0.25,0.15,57.0,44.012,1.0,0.9430799999999999,4.0,0.8396299999999999,57.0,4.0,1.1643,4.0,0.8205100000000001
240,2.0,0.0,1.15,0.3,191.0,76.96648,4.0,0.74737,4.0,0.86711,191.0,2.0,1.0248,1.0,0.5169600000000001
241,0.0,1.0,0.85,0.35,150.0,150.21406000000002,1.0,0.64231,1.0,0.42498,150.0,0.0,0.53045,1.0,0.19817
242,4.0,3.0,0.15,1.9,94.0,93.19337,4.0,0.5688,1.0,1.3009899999999999,94.0,4.0,0.2963,2.0,2.0
243,2.0,4.0,0.25,0.7,179.0,182.13748,2.0,0.39924,4.0,1.09425,179.0,0.0,0.39937,2.0,1.2609
244,3.0,0.0,1.2,0.3,52.0,47.93861,2.0,1.18145,0.0,0.755,52.0,2.0,1.5515,2.0,0.93701
245,0.0,2.0,1.0,0.35,8.0,77.51541999999999,0.0,0.58395,2.0,0.49091999999999997,8.0,1.0,0.8799799999999999,2.0,0.63155
246,2.0,3.0,0.95,1.7,99.0,131.82227,4.0,1.2409,2.0,1.4382700000000002,99.0,4.0,1.1714,2.0,1.5943
247,3.0,2.0,1.35,0.45,154.0,156.19738,3.0,1.31671,1.0,0.56982,153.0,3.0,1.0493,4.0,1.4147
248,1.0,1.0,0.2,0.25,79.0,73.50769,1.0,0.29438000000000003,1.0,0.39329000000000003,77.0,1.0,0.27125,0.0,0.23321
249,1.0,2.0,0.9,0.4,199.0,185.74351000000001,1.0,0.6018,4.0,0.7461,72.0,3.0,0.9821700000000001,1.0,0.39803
250,4.0,0.0,0.3,0.3,111.0,113.41101,4.0,0.4238,0.0,1.03365,111.0,4.0,0.38723,1.0,0.9766600000000001
251,3.0,0.0,1.1,0.55,127.0,123.93646000000001,2.0,1.25794,0.0,0.6863,128.0,2.0,1.2988,0.0,0.2982
252,4.0,4.0,1.8,1.2,93.0,63.61145,4.0,0.9036700000000001,4.0,1.1452200000000001,93.0,4.0,1.5451,4.0,1.0422
253,4.0,0.0,1.95,0.45,171.0,171.02747,4.0,1.52257,0.0,0.76635,171.0,4.0,1.7682,1.0,0.77322
254,1.0,4.0,0.1,0.5,54.0,60.597669999999994,1.0,0.29020999999999997,4.0,0.7497199999999999,54.0,0.0,0.20452,4.0,0.80224
255,2.0,3.0,0.05,1.85,196.0,132.2572,1.0,0.35438000000000003,2.0,1.0655,195.0,1.0,0.29201,2.0,1.3051
256,4.0,3.0,0.35,1.0,165.0,166.101,4.0,0.5073300000000001,2.0,1.04891,165.0,0.0,0.46853,2.0,1.2608
257,0.0,3.0,0.4,1.7,7.0,52.72308,0.0,1.02558,3.0,1.58725,6.0,3.0,1.6053,3.0,1.6053
258,1.0,4.0,0.9,0.6,2.0,11.505410000000001,4.0,0.8082600000000001,4.0,0.64555,192.0,4.0,0.59014,4.0,0.9449700000000001
259,4.0,4.0,1.6,1.7,91.0,89.4155,4.0,1.22042,4.0,0.9596,92.0,4.0,1.2306,2.0,1.0691
260,4.0,0.0,0.8,1.0,128.0,127.0127,2.0,0.86213,0.0,0.81424,128.0,2.0,1.0391,1.0,0.9669399999999999
261,1.0,0.0,0.2,0.55,11.0,79.48113000000001,0.0,0.81775,0.0,0.7315699999999999,1.0,1.0,0.71772,1.0,0.96752
262,1.0,2.0,0.55,0.6,21.0,22.63365,1.0,0.58701,2.0,0.48545,21.0,0.0,0.9188200000000001,2.0,0.43951999999999997
263,3.0,1.0,1.0,0.95,92.0,92.68151,2.0,1.3880299999999999,1.0,0.7331300000000001,98.0,2.0,1.5514,0.0,0.10651
264,4.0,2.0,0.9,1.75,49.0,54.99184,4.0,0.9655799999999999,2.0,1.75853,49.0,2.0,0.92364,2.0,1.7916
265,0.0,2.0,0.7,1.4,149.0,134.88692,0.0,0.7842899999999999,2.0,1.1383,149.0,1.0,0.96691,1.0,0.65396
266,1.0,0.0,1.0,0.2,8.0,14.68503,1.0,0.57713,1.0,0.42356000000000005,16.0,0.0,0.92265,0.0,0.17315999999999998
267,2.0,4.0,1.05,1.45,2.0,13.41552,0.0,0.8119,4.0,1.2756299999999998,2.0,2.0,0.73716,4.0,1.4587
268,1.0,4.0,0.35,0.65,1.0,78.93285,4.0,0.78299,4.0,0.7018300000000001,196.0,4.0,0.72437,2.0,0.80172
269,4.0,0.0,1.45,0.6,124.0,125.08111000000001,4.0,1.4530100000000001,0.0,0.71753,124.0,4.0,1.4618,1.0,0.9141799999999999
270,1.0,2.0,0.8,0.4,185.0,184.89543,1.0,0.7166100000000001,1.0,0.6445,185.0,1.0,0.8499399999999999,2.0,0.5253800000000001
271,3.0,4.0,1.8,1.9,97.0,95.40701999999999,2.0,1.39325,4.0,0.9852299999999999,97.0,2.0,1.5659,1.0,0.93978
272,0.0,0.0,0.25,0.3,103.0,96.81729,1.0,0.65098,1.0,0.51318,103.0,0.0,0.47483000000000003,4.0,1.6802
273,3.0,4.0,1.35,1.75,80.0,81.08144,2.0,1.1486100000000001,4.0,1.06667,80.0,2.0,1.3837,2.0,1.2812
274,1.0,3.0,0.7,1.75,41.0,43.01644,1.0,0.38053000000000003,2.0,1.55,41.0,3.0,1.4902,3.0,1.4902
275,2.0,2.0,0.35,1.5,8.0,12.93753,2.0,0.9960200000000001,2.0,1.38133,8.0,1.0,0.5495800000000001,2.0,1.5678
276,1.0,3.0,0.4,1.0,152.0,150.47475,1.0,0.62897,2.0,1.1626,152.0,0.0,0.2851,2.0,1.4595
277,3.0,4.0,1.95,0.8,168.0,149.51324,3.0,1.70333,0.0,1.01241,168.0,3.0,1.4994,1.0,0.91884
278,2.0,0.0,1.35,0.4,134.0,132.15386,2.0,1.54082,1.0,0.41231,133.0,2.0,1.4966,1.0,0.26984
279,3.0,3.0,1.6,1.45,2.0,46.892720000000004,2.0,1.4076899999999999,2.0,1.32277,2.0,3.0,1.6369,3.0,1.6369
280,0.0,1.0,0.65,0.1,165.0,120.0656,4.0,0.72191,1.0,0.65492,165.0,0.0,0.64659,0.0,0.21361
281,3.0,3.0,1.4,1.85,21.0,22.14909,4.0,0.95695,2.0,1.59143,21.0,3.0,1.4291,3.0,1.4291
282,1.0,3.0,0.95,1.15,13.0,11.42603,0.0,0.58963,3.0,1.38647,13.0,3.0,1.2347,3.0,1.2347
283,2.0,1.0,1.4,0.8,103.0,102.66046999999999,2.0,1.22995,1.0,0.7661899999999999,105.0,2.0,1.4939,1.0,0.62048
284,1.0,0.0,0.65,0.8,70.0,71.32545,1.0,0.7158800000000001,0.0,0.71434,70.0,3.0,0.67073,0.0,0.4841
285,2.0,1.0,0.6,0.3,60.0,54.14258,4.0,0.92086,1.0,0.50575,26.0,4.0,0.6425,0.0,0.47622
286,0.0,1.0,0.15,0.55,90.0,75.07555,0.0,0.56313,1.0,0.37625,90.0,1.0,0.71892,0.0,0.18839
287,4.0,2.0,1.75,0.3,106.0,114.72476,4.0,1.22048,2.0,0.50105,106.0,4.0,1.511,2.0,0.35279
288,1.0,3.0,0.25,1.9,177.0,176.93575,1.0,0.46453,2.0,1.40605,177.0,0.0,0.43986000000000003,2.0,1.7815
289,1.0,4.0,0.85,0.15,190.0,189.14523,1.0,0.68338,1.0,0.7923,68.0,2.0,0.17375,1.0,0.95593
290,2.0,2.0,0.8,1.7,17.0,23.53493,3.0,0.75266,2.0,1.6887599999999998,17.0,0.0,0.8402,2.0,1.7359
291,3.0,2.0,1.8,0.45,75.0,60.30495,2.0,1.60081,4.0,0.59735,74.0,3.0,1.4531,2.0,0.50469
292,4.0,1.0,0.15,0.5,73.0,71.26169,4.0,0.49914,1.0,0.5905199999999999,123.0,0.0,0.35733000000000004,1.0,0.67089
293,3.0,0.0,1.0,0.15,50.0,48.1175,4.0,0.95814,2.0,0.29759,50.0,2.0,0.90895,0.0,0.28533000000000003
294,2.0,1.0,0.25,0.85,55.0,42.06774,2.0,0.66422,1.0,0.81114,54.0,4.0,1.5222,1.0,0.8014899999999999
295,2.0,1.0,0.3,0.1,149.0,161.50742,2.0,0.5391,1.0,0.48836999999999997,149.0,2.0,0.38997,1.0,0.19964
296,1.0,0.0,0.3,0.8,146.0,146.21828,0.0,0.3413,4.0,1.02491,146.0,0.0,0.56229,1.0,0.90497
297,4.0,0.0,1.85,0.45,30.0,32.80272,0.0,1.12523,0.0,1.00232,30.0,3.0,0.78568,3.0,0.78568
298,3.0,2.0,1.0,1.1,163.0,120.07465,2.0,0.9193399999999999,4.0,0.99969,163.0,2.0,1.2035,2.0,1.1788
299,4.0,3.0,0.45,1.45,163.0,164.73494,4.0,0.50262,3.0,1.41698,163.0,4.0,0.48441000000000006,2.0,1.6399
300,1.0,4.0,0.4,1.5,163.0,161.46373,1.0,0.41711000000000004,4.0,0.93529,163.0,1.0,0.42185,1.0,0.9101799999999999
301,3.0,4.0,1.6,0.4,114.0,105.86912,3.0,1.42533,4.0,0.9111299999999999,114.0,3.0,1.4575,0.0,0.6035
302,3.0,4.0,1.2,1.05,12.0,6.11338,4.0,0.9688700000000001,4.0,0.80778,12.0,2.0,0.90117,4.0,0.9116799999999999
303,2.0,3.0,1.5,1.8,159.0,58.73761,2.0,1.15355,3.0,1.45136,159.0,2.0,1.3016,2.0,1.9999
304,0.0,4.0,0.8,1.8,15.0,6.865469999999999,0.0,1.0291700000000001,4.0,1.26318,15.0,0.0,0.72835,4.0,1.537
305,2.0,0.0,1.4,0.4,194.0,69.94496,2.0,1.11873,2.0,1.26921,194.0,3.0,1.4762,1.0,0.47853
306,0.0,3.0,0.35,1.25,123.0,123.56464,0.0,0.43851999999999997,3.0,1.81128,123.0,0.0,0.40360999999999997,2.0,2.0
307,4.0,4.0,0.25,1.4,121.0,123.99302,4.0,0.42161000000000004,4.0,0.80176,121.0,4.0,0.46935,1.0,0.9348799999999999
308,0.0,4.0,0.5,0.1,170.0,142.09093000000001,0.0,0.61388,4.0,0.66484,170.0,1.0,0.63141,2.0,0.8474799999999999
309,1.0,3.0,0.6,2.0,95.0,96.00008000000001,1.0,0.51412,3.0,1.8662400000000001,95.0,0.0,0.35183000000000003,2.0,2.0
310,0.0,3.0,0.95,1.35,169.0,161.93836000000002,0.0,0.70089,0.0,1.08775,169.0,1.0,0.63774,2.0,1.3408
311,1.0,4.0,0.95,0.75,174.0,172.20352,1.0,0.45621999999999996,4.0,0.84234,174.0,0.0,0.54486,2.0,1.1252
312,2.0,1.0,1.5,0.4,21.0,23.67773,4.0,0.8849899999999999,1.0,0.41808999999999996,21.0,4.0,0.8711700000000001,0.0,0.2947
313,0.0,0.0,0.2,0.1,81.0,81.33013000000001,0.0,0.4261,0.0,0.7832899999999999,81.0,0.0,0.40903,4.0,1.3730000000000002
314,2.0,1.0,1.95,0.4,80.0,78.66927,2.0,1.79046,1.0,0.38836,80.0,2.0,1.9368,2.0,0.08137799999999999
315,4.0,4.0,0.7,1.5,63.0,85.67936,4.0,0.88331,2.0,0.8891399999999999,63.0,4.0,0.9224600000000001,1.0,0.64812
316,3.0,4.0,1.5,0.9,137.0,137.73227,2.0,1.29951,4.0,0.78161,137.0,2.0,1.4869999999999999,2.0,0.86505
317,1.0,3.0,0.1,1.2,156.0,155.27815,1.0,0.24341999999999997,4.0,1.2118,156.0,2.0,0.10127,2.0,1.2382
318,1.0,2.0,0.9,0.6,174.0,176.58383999999998,1.0,0.68693,0.0,0.7353,74.0,0.0,0.3799,1.0,0.9475600000000001
319,3.0,2.0,1.15,0.9,22.0,21.24802,3.0,1.10215,4.0,0.75836,22.0,2.0,1.4523,4.0,0.80925
320,2.0,3.0,0.05,1.4,73.0,71.21786,2.0,0.26891,2.0,1.59764,73.0,3.0,1.5290000000000001,3.0,1.5290000000000001
321,2.0,1.0,1.55,0.95,15.0,64.93115999999999,1.0,0.73648,1.0,0.7472300000000001,15.0,2.0,1.4142,0.0,0.44411000000000006
322,3.0,3.0,1.7,1.95,140.0,143.05198000000001,2.0,1.6650099999999999,3.0,1.24974,139.0,3.0,1.5171,2.0,1.5356
323,3.0,4.0,1.55,0.25,30.0,27.403140000000004,3.0,1.47507,4.0,0.72349,30.0,2.0,1.8247,4.0,0.72533
324,2.0,4.0,1.35,1.3,87.0,88.93963000000001,2.0,1.13038,2.0,0.92824,87.0,2.0,1.2315,2.0,1.1027
325,1.0,2.0,0.9,0.4,41.0,40.870129999999996,1.0,0.47188,2.0,0.55833,41.0,0.0,0.42581,4.0,1.6097
326,1.0,1.0,0.85,0.45,143.0,158.31198999999998,1.0,0.67284,1.0,0.4643,143.0,1.0,0.80013,0.0,0.21625999999999998
327,4.0,3.0,2.0,1.55,114.0,116.62352,4.0,1.30797,3.0,1.6376899999999999,114.0,4.0,1.9491,2.0,1.8716
328,4.0,4.0,0.95,0.5,158.0,120.43005,2.0,0.9959600000000001,4.0,0.7790199999999999,158.0,2.0,1.0974,2.0,0.82993
329,2.0,0.0,1.9,0.55,171.0,168.30528,2.0,1.73652,0.0,0.7227899999999999,168.0,2.0,1.8964,4.0,1.2736
330,0.0,2.0,0.1,1.0,75.0,67.59834000000001,0.0,0.5575399999999999,4.0,0.74595,76.0,4.0,0.11484000000000001,4.0,0.8441700000000001
331,3.0,3.0,1.15,1.45,108.0,109.0571,2.0,1.23481,3.0,1.29864,108.0,2.0,1.4287,2.0,1.5031
332,3.0,4.0,1.45,0.55,111.0,118.94067,2.0,1.40865,4.0,0.6775100000000001,111.0,2.0,1.5111,2.0,0.8946200000000001
333,2.0,0.0,1.7,0.4,41.0,41.347229999999996,2.0,1.3914799999999998,2.0,0.51673,41.0,3.0,1.7988,0.0,0.6397
334,0.0,3.0,0.85,1.8,196.0,74.53943000000001,4.0,1.00571,4.0,1.04544,196.0,3.0,0.82344,1.0,0.84377
335,0.0,3.0,1.0,1.95,128.0,132.8057,1.0,0.72148,3.0,1.6324,128.0,3.0,1.6906,3.0,1.6906
336,1.0,3.0,0.35,1.5,90.0,85.91113,1.0,0.61321,3.0,1.5172,46.0,3.0,1.7728,3.0,1.7728
337,2.0,1.0,1.25,0.45,136.0,133.931,2.0,1.22953,1.0,0.42598,136.0,2.0,1.3769,1.0,0.17145
338,1.0,4.0,0.2,2.0,74.0,73.9507,1.0,0.38231,4.0,1.14329,5.0,0.0,0.81499,4.0,1.989
339,0.0,0.0,0.85,0.25,20.0,18.140060000000002,0.0,0.9012600000000001,2.0,0.35159,20.0,2.0,1.0035,0.0,0.2308
340,4.0,3.0,1.3,1.8,11.0,73.40271,2.0,1.19508,3.0,1.42256,11.0,3.0,1.7087,3.0,1.7087
341,3.0,3.0,1.2,1.95,76.0,66.53986,2.0,1.19905,3.0,1.7207,76.0,3.0,1.6599,3.0,1.6599
342,0.0,2.0,0.95,0.4,116.0,107.11518999999998,1.0,0.75676,2.0,0.5918100000000001,47.0,0.0,0.3647,4.0,0.32933
343,2.0,1.0,0.9,0.15,8.0,8.20107,0.0,0.91976,1.0,0.34159,8.0,0.0,0.7168800000000001,1.0,0.16597
344,4.0,3.0,2.0,1.4,158.0,169.56021,4.0,1.3712,3.0,1.45412,158.0,4.0,1.7191,2.0,1.6929
345,3.0,1.0,2.0,0.05,145.0,144.47807,3.0,1.87789,1.0,0.53855,145.0,2.0,1.9692,1.0,0.18679
346,3.0,1.0,1.05,0.3,59.0,59.77606,3.0,1.08915,1.0,0.33704,59.0,2.0,1.3491,1.0,0.1746
347,0.0,2.0,1.0,0.4,149.0,149.89966,0.0,0.70212,2.0,0.49863,149.0,0.0,0.35898,2.0,0.4991
348,3.0,0.0,1.0,0.65,67.0,68.64025,2.0,1.2378,1.0,0.45606,97.0,0.0,0.41523000000000004,1.0,0.16193
349,4.0,4.0,0.3,0.9,77.0,96.15805,4.0,0.63376,4.0,0.9637700000000001,1.0,2.0,0.75815,4.0,1.0483
350,4.0,0.0,1.2,0.25,88.0,87.77675,4.0,1.17021,4.0,0.79432,88.0,4.0,1.0714,2.0,0.78085
351,0.0,0.0,0.4,0.45,106.0,105.80553,0.0,0.60905,1.0,0.48356000000000005,106.0,1.0,0.89841,0.0,0.19065
352,1.0,3.0,0.1,1.2,170.0,171.75928000000002,1.0,0.33339,2.0,1.2567700000000002,170.0,0.0,0.46765,2.0,1.7075
353,2.0,4.0,1.6,1.75,181.0,178.60814,2.0,1.5286799999999998,4.0,0.90461,181.0,2.0,1.5643,1.0,0.81937
354,3.0,0.0,1.0,0.75,137.0,136.47454,3.0,1.32775,0.0,0.83915,139.0,2.0,1.5863,1.0,0.94211
355,0.0,1.0,0.45,0.95,101.0,105.90163000000001,0.0,0.52512,1.0,0.73217,136.0,3.0,0.6350399999999999,3.0,0.6350399999999999
356,4.0,0.0,1.2,1.0,155.0,169.38546000000002,4.0,0.97796,0.0,0.5694,179.0,1.0,0.96393,0.0,0.32129
357,4.0,4.0,1.95,1.85,18.0,17.35616,4.0,0.9354600000000001,4.0,1.26741,18.0,1.0,0.74731,4.0,1.4105
358,0.0,2.0,0.35,0.8,44.0,47.045359999999995,0.0,0.6845899999999999,4.0,0.9155200000000001,44.0,4.0,0.8535799999999999,2.0,0.9337200000000001
359,3.0,4.0,1.75,1.55,71.0,49.274190000000004,3.0,1.62478,4.0,0.9624,30.0,2.0,1.9809,4.0,1.3766
360,2.0,2.0,1.2,1.85,170.0,174.2285,2.0,0.9740200000000001,2.0,1.27531,170.0,4.0,0.90756,2.0,1.6835
361,3.0,1.0,1.0,0.4,7.0,8.914069999999999,0.0,0.8092,1.0,0.45548999999999995,28.0,0.0,0.60273,0.0,0.14353
362,2.0,1.0,1.55,0.7,156.0,154.21018999999998,2.0,1.4741,1.0,0.50047,185.0,2.0,1.3348,1.0,0.43853000000000003
363,3.0,1.0,2.0,0.55,155.0,154.31797,3.0,1.8933900000000001,3.0,0.64998,0.0,3.0,1.99,3.0,1.99
364,3.0,1.0,1.25,0.6,99.0,99.85407,2.0,1.38806,1.0,0.45376000000000005,99.0,3.0,1.2629,1.0,0.1622
365,3.0,3.0,1.55,1.9,123.0,122.644,3.0,1.52253,3.0,1.56996,123.0,3.0,1.5669,2.0,1.8031
366,2.0,3.0,0.5,1.9,71.0,70.903,2.0,0.85424,1.0,1.58265,71.0,1.0,0.6473399999999999,2.0,2.0
367,4.0,4.0,1.2,1.15,87.0,105.01203999999998,4.0,0.9078200000000001,4.0,0.8577799999999999,86.0,4.0,1.0769,1.0,0.95504
368,4.0,2.0,1.2,0.65,139.0,149.91867,4.0,1.03334,4.0,0.75402,139.0,4.0,1.314,2.0,0.6023
369,3.0,2.0,1.55,1.5,186.0,183.31093,3.0,1.61614,2.0,1.04687,186.0,2.0,1.7116,2.0,1.4422
370,0.0,3.0,0.25,1.1,90.0,91.38779,0.0,0.41196000000000005,2.0,1.39107,90.0,0.0,0.42462,2.0,1.4639
371,4.0,0.0,1.9,0.6,50.0,37.356640000000006,4.0,0.96026,4.0,0.9444799999999999,53.0,4.0,1.5846,4.0,1.0807
372,3.0,0.0,1.05,0.2,170.0,139.00695,3.0,1.2091,2.0,1.1404100000000001,170.0,2.0,1.5738,1.0,0.89243
373,1.0,3.0,0.9,1.55,139.0,139.87915,1.0,0.84701,4.0,1.08923,138.0,3.0,0.9315,2.0,1.2418
374,1.0,2.0,0.8,1.3,139.0,139.32185,1.0,0.74916,4.0,0.9769399999999999,138.0,3.0,0.68371,2.0,1.0027
375,0.0,1.0,0.9,0.9,192.0,170.48471,0.0,0.76432,4.0,0.66551,192.0,3.0,0.72378,0.0,0.5665600000000001
376,0.0,3.0,0.4,1.85,86.0,104.1122,0.0,0.5812,2.0,1.45875,86.0,3.0,1.4723,3.0,1.4723
377,1.0,4.0,0.35,0.65,36.0,39.5822,1.0,0.54409,4.0,0.72411,36.0,0.0,0.72121,4.0,0.92127
378,4.0,1.0,2.0,0.2,91.0,93.4537,4.0,1.3580299999999998,1.0,0.36551,91.0,4.0,1.6159,2.0,0.072975
379,3.0,2.0,1.45,0.25,61.0,54.78043,3.0,1.6471200000000001,2.0,0.45208000000000004,61.0,3.0,1.4280000000000002,2.0,0.31844
380,0.0,0.0,0.2,0.7,132.0,127.47283,0.0,0.62411,0.0,0.9885,134.0,3.0,0.65118,2.0,1.1958
381,0.0,4.0,0.75,1.4,55.0,62.25135,0.0,0.74825,4.0,0.97485,54.0,0.0,0.7463,2.0,0.95578
382,2.0,3.0,1.5,1.55,54.0,54.02275,2.0,1.19181,2.0,1.3486799999999999,54.0,2.0,1.2715,2.0,1.5968
383,2.0,1.0,1.45,0.2,158.0,159.28758,2.0,1.41988,1.0,0.55523,158.0,2.0,1.4557,1.0,0.20140999999999998
384,0.0,3.0,0.2,1.8,191.0,190.28163,0.0,0.36554000000000003,4.0,1.05515,191.0,0.0,0.22843000000000002,2.0,1.8022
385,0.0,1.0,0.2,0.2,169.0,166.77857,0.0,0.35561,1.0,0.4844,169.0,0.0,0.51012,1.0,0.25973
386,4.0,2.0,1.05,1.7,98.0,58.354530000000004,4.0,0.78691,2.0,0.9474100000000001,197.0,1.0,1.0775,0.0,0.80003
387,1.0,1.0,0.75,0.15,121.0,120.09929,1.0,0.43598000000000003,1.0,0.377,121.0,0.0,0.6745399999999999,1.0,0.19526
388,3.0,4.0,1.45,0.9,32.0,34.46034,2.0,1.1205200000000002,2.0,0.74968,31.0,2.0,1.5974,1.0,0.77699
