,model,alpha,length,diff_coef,loc_error,UCL,UCL_a,UCL_c,UCL_f,UCL_l,UCL_s,eduN,eduN_a,eduN_c,eduN_f,eduN_l,eduN_s,UPV-MAT,UPV-MAT_a,UPV-MAT_c,UPV-MAT_f,UPV-MAT_l,UPV-MAT_s,Erasmus MC,Erasmus MC_a,Erasmus MC_c,Erasmus MC_f,Erasmus MC_l,Erasmus MC_s,WUST ML A,WUST ML A_a,WUST ML A_c,WUST ML A_f,WUST ML A_l,WUST ML A_s,WUST ML B,WUST ML B_a,WUST ML B_c,WUST ML B_f,WUST ML B_l,WUST ML B_s,BIT,BIT_a,BIT_c,BIT_f,BIT_l,BIT_s
57,3.0,1.7000000000000002,505,0.2852499702421092,4.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.072781201917678e-05,0.0001118473301175,0.0008837441564537,0.9988462924957277,7.734836253803223e-05,3,0,0,0,1,0,3,0.000111304182279874,1.611274756598607e-05,0.23924470114888427,0.7604696960358512,0.00015818588541847926,3,0.0,0.0,0.0,1.0,0.0
58,1.0,0.15000000000000002,200,2.086402990189527,4.67,1,0.0022,0.9978,0.0,0.0,0.0,1,0.05035,0.94131,1e-05,0.00832,1e-05,1,0.02,0.98,0.0,0.0,0.0,1,0.0115708634257316,0.986522376537323,0.0011977194808423,0.000343238498317,0.0003658997302409,1,0,1,0,0,0,1,0.0004713732807413832,0.999521796829066,1.5239288512527397e-06,7.36707780871977e-07,4.5692535611192944e-06,1,0.0,1.0,0.0,0.0,0.0
59,1.0,0.35000000000000003,965,-1.8504165570160158,4.33,1,0.0251,0.9749,0.0,0.0,0.0,1,0.08497,0.91458,1e-05,0.00043,1e-05,1,0.09,0.91,0.0,0.0,0.0,1,0.0706047788262367,0.9280308485031128,0.0006356040248647,0.0003390062483958,0.0003897270944435,1,0,1,0,0,0,0,0.6118909817280429,0.3880326897102207,2.341054722384917e-05,1.734876600333678e-05,3.5569248509358265e-05,2,0.32813,0.21354,0.45833,0.0,0.0
60,2.0,1.2000000000000002,53,0.17604472957618894,4.0,4,0.1772,0.0,0.2737,0.0,0.5491,4,0.31336,0.04917,0.23005,0.04213,0.36528,4,0.06,0.0,0.29,0.05,0.6,4,0.0156370755285024,0.0013867287198081,0.442207932472229,0.0141376769170165,0.5266305804252625,4,0,0,0,0,1,2,0.003926476348785158,0.0005463735737798311,0.6987707730889029,0.0010201697041330596,0.295736207284399,2,0.0,0.0,0.56771,0.0,0.43229
61,4.0,0.3,738,-0.08821784060072603,4.0,4,0.1068,0.0,0.0,0.0,0.8932,4,0.00245,0.0,1e-05,0.0,0.99754,4,0.0,0.0,0.0,0.0,1.0,4,0.0040401732549071,0.0001864769001258,0.0046218778006732,0.0004655016527976,0.9906859993934632,0,1,0,0,0,0,3,0.00020362031920281403,3.707190819008604e-05,0.0017523415018572844,0.9728234324572211,0.025183533813528666,4,0.0,0.0,0.0,0.0,1.0
62,3.0,1.35,808,-0.35393963510232945,4.0,3,0.0,0.0,0.0,1.0,0.0,3,1e-05,0.0,0.00158,0.9984,1e-05,3,0.0,0.0,0.0,1.0,0.0,3,8.178503048839048e-05,0.000113462396257,0.0008816057234071,0.9988454580307008,7.767303031869233e-05,3,0,0,0,1,0,3,0.00014475608414537698,1.6596340707119047e-05,0.03975733588187103,0.9280334694739096,0.03204784221936673,2,0.0,0.0,1.0,0.0,0.0
63,2.0,0.35000000000000003,40,0.07442551540452824,7.33,2,0.0271,0.0,0.8003,0.0,0.1726,2,0.18762,0.11032,0.44929,0.0202,0.23257,2,0.08,0.2,0.42,0.0,0.3,2,0.0067922519519925,0.33002370595932,0.6540411114692688,0.0012362203560769,0.0079066883772611,0,1,0,0,0,0,2,0.0003602699711127716,0.0003896178780658544,0.9422770496689132,0.007757438202593278,0.04921562427931464,2,0.078125,0.072917,0.84375,0.0,0.0052083
64,0.0,1.0,725,0.9156818218461732,1.0,0,0.6004,0.3996,0.0,0.0,0.0,0,0.57876,0.42117,1e-05,6e-05,1e-05,0,0.99,0.01,0.0,0.0,0.0,0,0.5781950950622559,0.4195402562618255,0.0012837841641157,6.844406016170979e-05,0.0009124282514676,0,1,0,0,0,0,0,0.528152797764484,0.17068876031161098,6.232941244405808e-05,1.4248385126524648e-05,0.3010818641263344,1,0.0,1.0,0.0,0.0,0.0
65,2.0,1.9500000000000002,857,-0.6997215395787637,1.0,2,0.0,0.0,1.0,0.0,0.0,2,1e-05,0.0,0.99997,0.0,1e-05,2,0.0,0.0,0.98,0.02,0.0,2,0.0009110125829465,0.0024992637336254,0.9915026426315308,0.0017316188896074,0.0033554607070982,2,0,0,1,0,0,2,3.750867267766622e-05,5.696021086778149e-06,0.9990019619292775,0.0009018979838273855,5.293539313099231e-05,2,0.0,0.0,1.0,0.0,0.0
66,3.0,1.85,639,-1.238882662122042,4.67,3,0.0,0.0,0.0001,0.9999,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.965957775013521e-05,0.0001110768935177,0.0008791713044047,0.9988540410995485,7.611195178469643e-05,3,0,0,0,1,0,3,1.2561978960638412e-06,4.632843512866723e-07,2.4590409799961336e-05,0.9999668512143411,6.838893611348556e-06,3,0.0,0.0,0.0,1.0,0.0
67,1.0,0.7000000000000001,219,1.0296229518506006,1.33,1,0.0096,0.9904,0.0,0.0,0.0,1,0.23747,0.7625,0.0,3e-05,0.0,1,0.16,0.84,0.0,0.0,0.0,1,0.0102305049076676,0.9879133105278016,0.001198302139528,0.0003509837551973,0.0003068579244427,1,0,1,0,0,0,1,0.4600408087868366,0.5357481254018572,5.3245363714665166e-05,1.4648038710354511e-05,0.004143172408880819,3,0.0,0.0,0.0,1.0,0.0
68,2.0,0.8500000000000001,226,1.3110267120785404,4.33,4,0.0007,0.0,0.3699,0.0,0.6294,2,0.27152,0.00032,0.48767,0.00909,0.23139,2,0.01,0.0,0.75,0.0,0.24,2,0.0025689024478197,9.744744602357967e-05,0.5786282420158386,0.0131897721439599,0.4055156707763672,4,0,0,0,0,1,4,0.1206938345262517,0.001294123881516856,0.10529796455751483,0.000871425942460663,0.7718426510922558,0,0.60938,0.30729,0.083333,0.0,0.0
69,4.0,0.05,944,0.6036122756353843,7.33,4,0.0,0.0,0.0,0.0,1.0,4,5e-05,0.0,0.0,0.0,0.99995,4,0.0,0.0,0.0,0.0,1.0,4,0.0037379921413958,0.0001805706997402,0.0045913103967905,0.0004387196677271,0.991051435470581,4,0,0,0,0,1,0,0.9255872042806067,0.06569448817789035,5.7253105000226926e-05,7.10404280191118e-05,0.008590014008483754,4,0.0,0.0,0.0,0.0,1.0
70,2.0,0.3,410,1.0982190718848053,1.33,2,0.0001,0.0,0.815,0.0,0.1849,2,2e-05,3e-05,0.99994,0.0,1e-05,2,0.0,0.0,0.99,0.0,0.01,1,0.0046651866286993,0.5365082621574402,0.4537085890769958,0.000663211045321,0.0044547314755618,2,0,0,1,0,0,2,3.7898336785746456e-05,5.1509252048477214e-05,0.9998194390444587,5.230234831030747e-06,8.592313187580625e-05,2,0.0,0.0,1.0,0.0,0.0
71,2.0,0.7000000000000001,969,0.43519643587395845,7.0,2,0.0,0.0,0.9999,0.0,0.0,2,0.00094,1e-05,0.99786,0.0,0.00119,2,0.07,0.0,0.89,0.0,0.04,2,0.00152196676936,0.0035330259706825,0.990054488182068,0.0011421627132222,0.0037484040949493,4,0,0,0,0,1,4,0.011513693453585081,0.00023415324443058425,0.12038349624793455,0.00026583307291035504,0.8676028239811394,1,0.041667,0.95833,0.0,0.0,0.0
72,1.0,0.15000000000000002,358,0.7331375499560843,4.67,1,0.0044,0.9956,0.0,0.0,0.0,1,0.04989,0.94551,0.0,0.0046,0.0,1,0.02,0.98,0.0,0.0,0.0,1,0.0099459625780582,0.988129496574402,0.0012737825745716,0.0003279740631114,0.0003227950946893,1,0,1,0,0,0,1,0.2131650550328254,0.7867506956466898,4.673291742014423e-05,1.726561516809242e-05,2.02507878963663e-05,0,0.95833,0.041667,0.0,0.0,0.0
73,1.0,0.8,769,0.05898849171876425,7.0,1,0.0014,0.9986,0.0,0.0,0.0,1,0.00068,0.99932,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.0101469354704022,0.987870752811432,0.0013234387151896,0.0003063201729673,0.0003526282089296,1,0,1,0,0,0,1,0.37450791639524394,0.5831990150472414,0.00020648211787455852,5.721186563757097e-05,0.042029374574002486,3,0.0,0.0,0.0,1.0,0.0
74,3.0,1.35,193,-0.1757337418424434,1.67,3,0.0,0.0,0.0001,0.9999,0.0,3,3e-05,0.0,0.0174,0.98254,3e-05,3,0.0,0.0,0.01,0.99,0.0,3,8.210691157728434e-05,0.0001135373895522,0.0008883120608516,0.9988376498222352,7.845125946914777e-05,3,0,0,0,1,0,3,0.0019348249031966584,3.2329799756959546e-05,0.07739010461658574,0.888550363037429,0.03209237764303188,2,0.0,0.0,1.0,0.0,0.0
75,4.0,1.5000000000000002,252,-0.9162124528976381,1.33,4,0.0027,0.0,0.0094,0.0,0.988,4,0.04579,0.00074,0.44338,5e-05,0.51004,2,0.05,0.0,0.81,0.0,0.14,2,0.0134884528815746,0.0019045392982661,0.9285210967063904,0.0004535463522188,0.0556322485208511,4,0,0,0,0,1,4,0.12995882091390695,0.10704734335789916,0.2424223890831084,0.0010961289198720705,0.5194753177252134,4,0.0,0.0,0.0,0.0,1.0
76,2.0,0.5,322,-2.259460463093814,10.0,2,0.0,0.0,0.996,0.0,0.0039,2,0.08906,0.00016,0.80931,3e-05,0.10144,2,0.0,0.0,0.99,0.0,0.01,2,0.0015123389894142,0.0014353278093039,0.985716700553894,0.001335747889243,0.0099999839439988,2,0,0,1,0,0,2,0.005135114211132686,0.00036587700155691467,0.8122474687903446,0.00018368620164343629,0.1820678537953223,2,0.0,0.45833,0.54167,0.0,0.0
77,2.0,1.5000000000000002,396,0.41942450245914914,7.33,2,0.0,0.0,1.0,0.0,0.0,2,1e-05,0.0,0.99998,0.0,1e-05,2,0.0,0.0,0.96,0.04,0.0,2,0.0009691747254692,0.0011540345149114,0.819862961769104,0.1628832668066024,0.015130566433072,3,0,0,0,1,0,3,3.41947230692734e-05,3.388793687355902e-06,0.002166067060115219,0.993727265113429,0.004069084309698997,2,0.0,0.0,1.0,0.0,0.0
78,1.0,1.0,422,1.1241924522038977,4.33,1,0.0,1.0,0.0,0.0,0.0,1,0.00412,0.99588,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.0084277773275971,0.9895341992378236,0.0013682594290003,0.0003615959722083,0.0003081077011302,1,0,1,0,0,0,0,0.5129195812552004,0.45638640836817673,9.231832867185628e-05,3.585690537022837e-05,0.03056583514258101,3,0.0,0.0,0.0,1.0,0.0
79,2.0,1.3,744,-0.44229142007567346,2.0,2,0.0,0.0,1.0,0.0,0.0,2,0.02563,4e-05,0.95714,6e-05,0.01713,2,0.0,0.0,1.0,0.0,0.0,2,0.0007585122366435,0.0014577419497072,0.984566867351532,0.0064848181791603,0.0067320605739951,2,0,0,1,0,0,2,1.8148673786399728e-05,3.2940096942781613e-06,0.9986189356949624,0.0013223099177864623,3.7311703770094944e-05,1,0.0,1.0,0.0,0.0,0.0
80,0.0,0.8500000000000001,14,-0.9346980029607862,2.0,2,0.3218,0.0,0.6728,0.0,0.0055,4,0.24795,0.16133,0.22246,0.08345,0.2848,0,0.39,0.08,0.17,0.12,0.24,2,0.0543682947754859,0.0021058388520032,0.7623840570449829,0.0013626089785248,0.1797792315483093,1,0,1,0,0,0,0,0.685030576625374,0.07958286908142248,0.2232689010085717,0.0022409729473944965,0.00987668033723741,0,0.375,0.16667,0.33333,0.0,0.125
81,2.0,1.6500000000000001,947,0.7294100765619361,10.0,2,0.0,0.0,1.0,0.0,0.0,2,1e-05,0.0,0.99999,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,2,0.0009017483098432,0.0024056839756667,0.9915841817855836,0.0016514215385541,0.0034569276031106,2,0,0,1,0,0,3,7.020913651797733e-05,1.1453119624225976e-05,0.24745292825741977,0.7523339472003978,0.0001314622860400388,2,0.0,0.0,1.0,0.0,0.0
82,3.0,1.5000000000000002,866,0.278811922906243,1.67,3,0.0,0.0,0.0031,0.9969,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.287880336865783e-05,0.0001140600215876,0.0008823496755212,0.998842179775238,7.862747588660568e-05,3,0,0,0,1,0,3,2.071408684474786e-06,2.860722109122364e-07,0.0001838512630860862,0.9998105011568672,3.2900991514498046e-06,2,0.0,0.0,1.0,0.0,0.0
83,0.0,0.7500000000000001,656,-1.8754077866813574,4.0,0,1.0,0.0,0.0,0.0,0.0,0,0.99947,0.00024,1e-05,0.0,0.00028,0,1.0,0.0,0.0,0.0,0.0,0,0.994182288646698,0.0022814869880676,0.0012163167120888,7.619911775691435e-05,0.0022437032312154,0,1,0,0,0,0,0,0.9578409610098174,0.0007780027518341046,0.0008487867606498333,0.00037519860117064526,0.04015705087652823,3,0.0,0.0,0.0,1.0,0.0
84,2.0,0.35000000000000003,33,0.6761396414237798,2.0,2,0.0279,0.0,0.8192,0.0,0.1528,2,0.18389,0.08878,0.41388,0.01323,0.30022,2,0.05,0.06,0.62,0.0,0.27,2,0.0024081368464976,0.0040980535559356,0.971056580543518,0.0010491956491023,0.0213879868388175,1,0,1,0,0,0,2,0.0005910300174133057,4.142557196141629e-05,0.9916102515426489,0.0019273717660458,0.005829921101930627,0,0.65625,0.13542,0.083333,0.0,0.125
85,0.0,0.8,97,-0.9045222695700754,4.0,0,0.9998,0.0002,0.0,0.0,0.0,0,0.55871,0.07364,0.14227,0.01331,0.21206,0,0.96,0.02,0.01,0.0,0.01,0,0.9960209727287292,0.0021642583888024,0.0004982355749234,2.007546572713181e-05,0.0012964155757799,4,0,0,0,0,1,0,0.9725331819544192,0.01382119898246822,0.00010751879365476182,0.002637030614282473,0.01090106965517542,4,0.0,0.0,0.33854,0.0,0.66146
86,3.0,1.9000000000000001,969,-0.3882738963905818,7.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.934826135169715e-05,0.0001109165386878,0.000880405656062,0.9988532066345216,7.604657730553299e-05,3,0,0,0,1,0,3,3.408655951792879e-07,1.4161259615680242e-07,2.3392389893724127e-05,0.9999740546126714,2.0705192435654685e-06,3,0.0,0.0,0.0,1.0,0.0
87,4.0,0.9500000000000001,949,2.604065674748147,1.33,4,0.0017,0.0,0.3234,0.0,0.6749,4,0.27799,9e-05,0.34178,4e-05,0.38009,2,0.0,0.0,0.74,0.18,0.08,4,0.0037182681262493,8.143952436512336e-05,0.3614953458309173,0.0072467741556465,0.6274581551551819,4,0,0,0,0,1,4,0.0012503882552143708,1.691425472863825e-05,0.01753095773183657,0.3438949500345666,0.637306789723654,2,0.0,0.0,0.75521,0.0,0.24479
88,2.0,1.6,653,0.541462915448875,4.0,2,0.0,0.0,1.0,0.0,0.0,2,8e-05,0.0,0.99763,0.00222,8e-05,2,0.0,0.0,0.6,0.39,0.01,3,0.0003808000183198,0.0003630984865594,0.0129394493997097,0.9857892394065856,0.0005273686838336,2,0,0,1,0,0,3,0.0008594117428061958,2.2180972836451032e-05,0.08800911413411786,0.9092382913433614,0.0018710018068781775,2,0.0,0.0,1.0,0.0,0.0
89,3.0,1.0,664,0.5362512750835603,1.67,3,0.0,0.0,0.0001,0.9999,0.0,3,0.0,0.0,0.00057,0.99942,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.21037610876374e-05,0.0001136466817115,0.0008827550336718,0.9988431930541992,7.8181030403357e-05,3,0,0,0,1,0,3,7.870737717386777e-05,7.759273784624584e-06,0.008749341699684656,0.9790790165662,0.012085175083156622,2,0.0,0.0,1.0,0.0,0.0
90,0.0,0.9500000000000001,473,1.17985615311039,1.33,0,0.9986,0.0014,0.0,0.0,0.0,0,0.89797,0.0002,0.09331,1e-05,0.00851,0,1.0,0.0,0.0,0.0,0.0,0,0.9624102115631104,0.0339443460106849,0.0026834167074412,0.0002347502013435,0.000727399426978,0,1,0,0,0,0,4,0.19921974700038955,0.0017848980175563752,0.0010351318279111666,0.00047456963185796736,0.797485653522285,1,0.0,1.0,0.0,0.0,0.0
91,0.0,1.0,402,1.7144715668729313,1.33,0,0.9999,0.0001,0.0,0.0,0.0,0,0.85833,0.00518,0.06593,1e-05,0.07055,0,0.89,0.0,0.06,0.0,0.05,0,0.9918469190597534,0.0024803229607641,0.0022950223647058,0.0001035800087265,0.0032742419280111,4,0,0,0,0,1,4,0.002386636813299693,1.3706062835600893e-05,0.007388012609654624,0.00040101906848709855,0.9898106254457228,1,0.0,1.0,0.0,0.0,0.0
92,1.0,0.7000000000000001,930,-1.7414211313457522,1.33,1,0.016,0.984,0.0,0.0,0.0,1,0.00962,0.99038,0.0,0.0,0.0,1,0.01,0.99,0.0,0.0,0.0,1,0.0081461481750011,0.9897240400314332,0.0014595102984458,0.000342726620147,0.0003276394854765,1,0,1,0,0,0,0,0.7796742819113329,0.2198435814158116,2.465028813951382e-05,1.2418677483879439e-05,0.000445067707232002,3,0.0,0.0,0.0,1.0,0.0
93,1.0,0.8500000000000001,60,0.08784867835634431,7.33,1,0.0021,0.9979,0.0,0.0,0.0,1,0.03941,0.95929,1e-05,0.00121,8e-05,1,0.04,0.96,0.0,0.0,0.0,1,0.0054623829200863,0.9936328530311584,0.0008629916701465,4.330355295678601e-06,3.750679752556607e-05,1,0,1,0,0,0,1,0.0019750341401380384,0.9979232813812124,4.965712427388719e-05,1.0299088028425031e-05,4.1728266347318486e-05,3,0.0,0.0,0.0,1.0,0.0
94,1.0,0.1,51,0.07830369536201341,7.33,1,0.0011,0.9989,0.0,0.0,0.0,1,0.00755,0.81837,0.1613,0.00467,0.00811,1,0.1,0.88,0.02,0.0,0.0,1,0.0038447140250355,0.9921148419380188,0.003971183206886,2.1477217160281725e-05,4.775377965415828e-05,1,0,1,0,0,0,1,9.396634846513832e-05,0.9998334975750303,4.8099650580910096e-05,1.2547877742287124e-06,2.3181638149465607e-05,0,0.51042,0.48958,0.0,0.0,0.0
95,4.0,1.85,798,0.014638890761204244,7.0,4,0.0,0.0,0.0,0.0,1.0,4,3e-05,0.0,1e-05,0.0,0.99996,4,0.0,0.0,0.0,0.0,1.0,4,0.0011357814073562,0.0002682720078155,0.0075855944305658,0.0003423088346607,0.990667998790741,4,0,0,0,0,1,4,0.03521322118533932,0.0006437788286391023,0.00041901431555435174,9.261230386068804e-05,0.9636313733666064,4,0.0,0.0,0.0,0.0,1.0
96,3.0,1.3,627,0.5911291479951694,4.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,5e-05,0.99995,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.853715942474082e-05,0.000110055283585,0.0008854469051584,0.9988504648208618,7.550439477199689e-05,3,0,0,0,1,0,3,0.03791338310806088,2.333421536113044e-05,0.35426350370274523,0.604428805185212,0.003370973788620585,3,0.0,0.0,0.0,1.0,0.0
97,1.0,0.8500000000000001,747,1.9143480263891837,4.33,1,0.0004,0.9996,0.0,0.0,0.0,1,0.00444,0.99556,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.0091139730066061,0.9889261722564696,0.0012874248204752,0.0003608672122936,0.0003114194259978,1,0,1,0,0,0,1,0.0213959433016378,0.9781657611994048,8.964246402734467e-06,4.482209311196648e-06,0.0004248490432433864,3,0.0,0.0,0.0,1.0,0.0
98,0.0,0.45,986,-1.3701728219982288,4.67,0,1.0,0.0,0.0,0.0,0.0,0,0.99974,2e-05,3e-05,5e-05,0.00016,0,0.94,0.06,0.0,0.0,0.0,0,0.9942039847373962,0.0023989637847989,0.0011459296802058,7.13886838639155e-05,0.002179741859436,0,1,0,0,0,0,1,0.12422328702194622,0.875740613931401,9.249421229725406e-06,3.5581678858503054e-06,2.329145753737687e-05,0,1.0,0.0,0.0,0.0,0.0
99,0.0,0.6500000000000001,264,0.20478649380435618,4.33,0,0.993,0.007,0.0,0.0,0.0,0,0.99363,0.00633,1e-05,0.0,3e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9942185878753662,0.0023512940388172,0.0011707931989803,7.086113328114152e-05,0.0021885149180889,0,1,0,0,0,0,0,0.6318788181475092,0.3430709018708428,0.00014372035012118927,0.000294484317711073,0.024612075313815585,3,0.0,0.0,0.0,1.0,0.0
100,1.0,0.8500000000000001,760,-0.3701515697958894,4.67,1,0.1305,0.8695,0.0,0.0,0.0,1,0.00192,0.99807,0.0,0.0,0.0,1,0.01,0.99,0.0,0.0,0.0,1,0.0083953849971294,0.9895493984222412,0.0013945103855803,0.0003488073125481,0.000311960291583,1,0,1,0,0,0,1,0.02626180995980668,0.9731869771831504,2.7138942834303465e-05,1.1630634578311253e-05,0.0005124432796302427,3,0.0,0.0,0.0,1.0,0.0
101,2.0,1.6,894,0.6135009047013235,4.0,2,0.0,0.0,1.0,0.0,0.0,2,5e-05,0.0,0.99993,0.0,2e-05,2,0.0,0.0,0.99,0.01,0.0,2,0.0009429175406694,0.0025604928378015,0.9914528131484984,0.0016573247266933,0.0033865263685584,2,0,0,1,0,0,2,0.0004350629981796374,2.7144221952459985e-05,0.903861754104049,0.09089496535510488,0.004781073320714113,2,0.0,0.0,1.0,0.0,0.0
102,2.0,0.9000000000000001,818,0.33702272537140915,4.33,2,0.0,0.0,0.9783,0.0,0.0217,2,0.15552,6e-05,0.73019,1e-05,0.11422,2,0.0,0.0,0.96,0.0,0.04,4,0.0069485493004322,0.0001017540926113,0.3655597567558288,0.0038947900757193,0.6234951615333557,4,0,0,0,0,1,4,0.0001862545237497874,5.31404871865458e-05,0.0031311446337316446,0.00029067094443073385,0.9963387894109011,1,0.0,1.0,0.0,0.0,0.0
103,0.0,0.15000000000000002,653,-0.22779371110375815,4.33,0,0.9955,0.0045,0.0,0.0,0.0,0,0.99102,0.00646,1e-05,0.00248,2e-05,0,0.92,0.08,0.0,0.0,0.0,0,0.994137167930603,0.0024021756835281,0.0011597843840718,7.072051812428981e-05,0.0022300959099084,1,0,1,0,0,0,0,0.6296974411576283,0.370208430394504,2.7873186724697728e-05,2.210737353034289e-05,4.4147887612485535e-05,0,1.0,0.0,0.0,0.0,0.0
104,1.0,0.45,545,0.7282803927774384,7.0,1,0.0024,0.9976,0.0,0.0,0.0,1,0.04353,0.95525,0.0,0.00121,0.0,1,0.02,0.98,0.0,0.0,0.0,1,0.0365849174559116,0.961942493915558,0.0007616633665747,0.0002802544040605,0.0004307670460548,1,0,1,0,0,0,1,0.4848453136291372,0.514986655377753,5.03466520405712e-05,2.437759378547115e-05,9.330674728387034e-05,1,0.0,1.0,0.0,0.0,0.0
105,0.0,0.15000000000000002,121,-0.13734780821877213,1.33,0,0.8894,0.1106,0.0,0.0,0.0,0,0.91912,0.07962,0.0,0.00123,3e-05,0,0.92,0.08,0.0,0.0,0.0,0,0.9941104054450988,0.0025409366935491,0.0011760354973375,6.782793207094073e-05,0.0021048367489129,0,1,0,0,0,0,1,0.36032975038053544,0.6395629407373722,3.592029955023331e-05,3.143469373873563e-05,3.995388880329672e-05,1,0.0,1.0,0.0,0.0,0.0
106,4.0,0.55,258,-0.35384843034279645,1.33,4,0.0001,0.0,0.0,0.0,0.9999,4,0.026,1e-05,0.00047,1e-05,0.97351,4,0.0,0.0,0.0,0.0,1.0,4,0.0035027547273784,0.0001768627553246,0.0045968913473188,0.0004067026602569,0.9913167953491212,4,0,0,0,0,1,4,0.03353523336809934,0.0003031580176248298,0.16106397706245676,0.0437493048471589,0.7613483267046601,0,1.0,0.0,0.0,0.0,0.0
107,0.0,0.8,601,-1.7491724854743627,7.33,0,1.0,0.0,0.0,0.0,0.0,0,0.99991,8e-05,0.0,0.0,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9941977262496948,0.0023771708365529,0.0011465663556009,7.002081838436425e-05,0.0022085136733949,0,1,0,0,0,0,0,0.8857844564875632,0.10288358175023316,0.0003195327741444946,8.33957038745757e-05,0.01092903328418468,3,0.0,0.0,0.0,1.0,0.0
108,0.0,0.35000000000000003,567,0.7288929839573546,1.33,0,1.0,0.0,0.0,0.0,0.0,4,0.31691,0.00034,0.1481,1e-05,0.53464,2,0.24,0.0,0.56,0.0,0.2,0,0.4865980744361877,0.002545943018049,0.1531130522489547,0.0003419065324123,0.3574010729789734,0,1,0,0,0,0,4,0.00864166300512317,0.0007492832025031171,0.1421232187181252,0.0012086463305439176,0.8472771887437045,1,0.0,1.0,0.0,0.0,0.0
109,0.0,0.1,30,-0.6754338852176329,7.0,0,0.9628,0.0372,0.0,0.0,0.0,4,0.32749,0.10592,0.18597,0.04829,0.33233,0,0.91,0.04,0.01,0.0,0.04,0,0.9969568252563475,0.0022460371255874,0.0002628616057336,9.760895409272052e-06,0.0005244902567937,0,1,0,0,0,0,0,0.6227698866234883,0.3654365435505498,0.007734211531731771,0.000815817087115729,0.003243541207114485,4,0.041667,0.0,0.46875,0.0,0.48958
110,1.0,0.15000000000000002,143,0.8801305393083434,1.33,1,0.0207,0.9793,0.0,0.0,0.0,1,0.00033,0.92129,0.07775,0.0006,3e-05,1,0.05,0.53,0.42,0.0,0.0,1,0.0054471418261528,0.6463480591773987,0.3441359996795654,0.0009031721856445,0.0031656483188271,1,0,1,0,0,0,2,0.000316591996386624,0.00021860482915239297,0.9908227462189768,1.8061742487022303e-05,0.00862399521299719,1,0.45833,0.54167,0.0,0.0,0.0
111,0.0,1.0,903,-1.236184488148609,1.67,0,0.9995,0.0005,0.0,0.0,0.0,0,0.99891,0.00089,4e-05,1e-05,0.00015,0,1.0,0.0,0.0,0.0,0.0,0,0.9941580295562744,0.0024422300048172,0.0011621315497905,6.875148392282426e-05,0.0021688523702323,0,1,0,0,0,0,0,0.8145633840389527,0.10535731575735746,0.00023479434685559292,9.1113936418595e-05,0.07975339192041539,3,0.0,0.0,0.0,1.0,0.0
112,0.0,0.55,232,-0.4948483379343118,7.0,0,1.0,0.0,0.0,0.0,0.0,0,0.99565,0.00199,5e-05,0.0,0.00231,0,1.0,0.0,0.0,0.0,0.0,0,0.9942169189453124,0.0023390036076307,0.0011510163312777,7.135273335734382e-05,0.0022216676734387,0,1,0,0,0,0,0,0.9385420819093261,0.0120737388781682,0.0006026025725234158,0.00010450889108533452,0.04867706774889707,1,0.0,1.0,0.0,0.0,0.0
113,2.0,0.55,702,-0.03545483093500079,1.0,2,0.0,0.0,0.9995,0.0,0.0005,2,2e-05,1e-05,0.99996,0.0,1e-05,2,0.0,0.0,1.0,0.0,0.0,2,0.0042350431904196,0.2072150260210037,0.7835003137588501,0.0008367647533304,0.0042128372006118,2,0,0,1,0,0,2,0.0001339481462320826,3.172576777304235e-05,0.9939259442114265,2.4683622107071428e-05,0.005883698252461297,1,0.0,1.0,0.0,0.0,0.0
114,1.0,0.9000000000000001,786,1.2638193592072873,7.33,1,0.0002,0.9998,0.0,0.0,0.0,1,0.00122,0.99878,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.0079879509285092,0.98985755443573,0.0014803543454036,0.0003506137582007,0.000323545304127,1,0,1,0,0,0,1,0.31335739258549306,0.6834024261308954,0.0001223574191537687,0.00013885041544691804,0.002978973449010436,3,0.0,0.0,0.0,1.0,0.0
