,model,alpha,length,diff_coef,loc_error,eduN,eduN_a,eduN_c,eduN_f,eduN_l,eduN_s,UCL,UCL_a,UCL_c,UCL_f,UCL_l,UCL_s,FCI,FCI_a,FCI_c,FCI_f,FCI_l,FCI_s,UPV-MAT,UPV-MAT_a,UPV-MAT_c,UPV-MAT_f,UPV-MAT_l,UPV-MAT_s,Erasmus MC,Erasmus MC_a,Erasmus MC_c,Erasmus MC_f,Erasmus MC_l,Erasmus MC_s,WUST ML A,WUST ML A_a,WUST ML A_c,WUST ML A_f,WUST ML A_l,WUST ML A_s,WUST ML B,WUST ML B_a,WUST ML B_c,WUST ML B_f,WUST ML B_l,WUST ML B_s,BIT,BIT_a,BIT_c,BIT_f,BIT_l,BIT_s,DecBayComp,DecBayComp_a,DecBayComp_c,DecBayComp_f,DecBayComp_l,DecBayComp_s,Valencian Karatekas,Valencian Karatekas_a,Valencian Karatekas_c,Valencian Karatekas_f,Valencian Karatekas_l,Valencian Karatekas_s
37,4.0,1.6,646,0.3080532372472112,2.0,4,0.00023,0.0,0.00014,0.0,0.99963,4,0.0005,0.0,0.0002,0.0,0.9993,4,0.00026358865,1.3598872e-08,5.8282792e-05,5.5588023e-10,0.99967813,4,0.0,0.0,0.0,0.0,1.0,4,0.0044736671261489,0.0003164311638101,0.0020925526041537,0.0007602822151966,0.9923571348190308,4,0,0,0,0,1,4,0.0070943837996875385,3.3518712263312187e-05,0.4720930286514151,0.0003427832087011749,0.5204362856279328,4,0.0,0.0,0.0,0.0,1.0,1,0.1852386252362133,0.7400383876513981,0.0219400264423288,0.0263716101932401,0.0264113504768196,1,0.21,0.467,0.04,0.215,0.068
38,3.0,1.6500000000000001,16,-0.6896161046421793,1.5,3,0.13956,0.0006,0.16892,0.41422,0.2767,4,0.1297,0.0,0.1722,0.0,0.6981,3,0.121021375,0.006285302,0.1482025,0.59307826,0.13141261,3,0.26,0.03,0.22,0.31,0.18,3,0.0135770766064524,0.0007458694162778,0.090586207807064,0.8642082214355469,0.0308825727552175,3,0,0,0,1,0,0,0.9129957378416285,0.012237175535613149,0.029518284262162808,0.026564135402128368,0.018684666958467575,2,0.17187,0.046875,0.64583,0.0,0.13542,0,0.2503165483799552,0.2284032256367746,0.1687752942606757,0.1150885129840461,0.2374164187385482,3,0.213,0.024,0.016,0.703,0.044
39,4.0,1.35,621,-0.0866731172936461,6.0,4,0.0005,0.0,0.00014,0.0,0.99936,4,0.0008,0.0,0.0001,0.0,0.9991,4,6.0364626e-05,3.9961083e-08,3.864362e-06,4.202889e-12,0.99993575,4,0.0,0.0,0.0,0.0,1.0,4,0.0045729903504252,0.0003216624318156,0.0020609288476407,0.0007436320302076,0.9923007488250732,0,1,0,0,0,0,2,0.2655981494386435,0.0002495637294799814,0.5654355889951599,0.002643747145637996,0.16607295069107847,4,0.0,0.0,0.0,0.0,1.0,4,0.2530048070011264,0.0896279836329019,0.2221853600233784,0.0464171056967087,0.3887647436458845,3,0.035,0.312,0.172,0.42,0.061
40,0.0,0.3,840,2.1972347642551484,1.0,4,0.36773,9e-05,0.26014,5e-05,0.37198,4,0.2714,0.0,0.3399,0.0,0.3888,2,0.25370052,1.4251559e-06,0.49337828,0.00019150139,0.2527283,2,0.26,0.0,0.48,0.0,0.26,2,0.2437563240528106,0.000854639976751,0.4591748714447021,0.0005943775759078,0.2956197261810303,4,0,0,0,0,1,2,0.1624462276184752,0.0001422936740421577,0.4661195157360472,6.742928950932717e-06,0.3712852200424847,0,0.61979,0.36979,0.0,0.0,0.010417,1,0.1513523926476812,0.3628772685942394,0.2746951765706886,0.0418605448964684,0.1692146172909222,3,0.009,0.138,0.188,0.368,0.298
41,2.0,0.5,309,2.190597760019685,1.0,2,3e-05,0.0,0.99994,0.0,3e-05,2,0.0004,0.0,0.998,0.0,0.0015,2,0.00068271847,7.379075e-05,0.9991767,8.434317300000001e-16,6.6856795e-05,2,0.01,0.0,0.99,0.0,0.0,2,0.0063719726167619,0.0048822634853422,0.9862923622131348,0.0010392183903604,0.0014142213622108,2,0,0,1,0,0,2,0.0004227289712758367,3.459844434917958e-05,0.9983728002599452,9.7716721785195e-07,0.001168895157211556,4,0.0,0.0,0.078125,0.0,0.92188,1,0.1895712061463232,0.7468401791475712,0.0173924049181677,0.0245532176781342,0.0216429921098036,3,0.201,0.3,0.154,0.312,0.033
42,3.0,1.0,239,-0.556072446596402,10.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,1.2536658e-12,1.0448075e-19,8.93816e-09,1.0,1.3051986e-12,3,0.0,0.0,0.0,1.0,0.0,3,0.0001833645801525,9.61078330874443e-05,0.0005788095295429,0.9989737272262572,0.0001679975102888,3,0,0,0,1,0,3,4.534465017179833e-08,1.8350373590755877e-09,4.109708113238662e-07,0.9999995286180915,1.3231408949765122e-08,3,0.0,0.0,0.0,1.0,0.0,1,0.1311218692406895,0.8403049740477155,0.0086362278002637,0.0143768617348635,0.0055600671764674,3,0.05,0.297,0.126,0.379,0.148
43,1.0,1.0,748,1.8710336306743327,10.0,1,7e-05,0.99993,0.0,0.0,0.0,1,0.0004,0.9996,0.0,0.0,0.0,1,0.00071860274,0.99928147,3.476155e-10,9.607169e-32,2.2712192e-11,1,0.0,1.0,0.0,0.0,0.0,1,0.0082347951829433,0.990067720413208,0.0010018800385296,0.0003025278856512,0.0003931089304387,1,0,1,0,0,0,1,1.3742777530309077e-05,0.999985518047576,4.173576097133564e-07,6.346621177751493e-08,2.583510724315868e-07,3,0.0,0.0,0.0,1.0,0.0,1,0.196819299020276,0.7570336800578297,0.0091255095950089,0.0194797281725847,0.0175417831543006,4,0.1,0.219,0.281,0.015,0.386
44,0.0,0.7000000000000001,581,0.7116691630502525,6.0,0,0.91062,0.00043,0.04705,1e-05,0.0419,0,0.9999,0.0001,0.0,0.0,0.0,0,0.9770618,3.7022146e-05,0.010970136,7.538333e-07,0.01193025,0,0.92,0.0,0.06,0.0,0.02,0,0.9873973727226256,0.0044172955676913,0.0027215592563152,1.0310459401807748e-06,0.005462737288326,4,0,0,0,0,1,4,0.044602333286567646,4.744142637570641e-05,0.026657463116136808,0.00033086888628772854,0.928361893284632,4,0.0,0.0,0.041667,0.0,0.95833,1,0.1846135434369415,0.7335576246971256,0.026378813150552,0.0284356106486398,0.0270144080667409,1,0.047,0.567,0.067,0.156,0.163
45,1.0,0.2,760,-0.20002909668894162,1.0,1,0.17655,0.82301,2e-05,0.00036,6e-05,1,0.0469,0.9531,0.0,0.0,0.0,1,0.2644142,0.73558515,3.9267675e-08,1.3220838e-11,6.2997236e-07,1,0.11,0.89,0.0,0.0,0.0,1,0.0529952533543109,0.9445934891700744,0.0018045820761471,1.82712719833944e-05,0.0005884608253836,1,0,1,0,0,0,1,0.3586147344933068,0.6413333592987775,4.2224170911568416e-06,4.305562341358168e-06,4.337822848313135e-05,1,0.0,1.0,0.0,0.0,0.0,1,0.1750608436747106,0.7896518812032935,0.0070588855973047,0.0168922728851496,0.0113361166395414,3,0.152,0.056,0.305,0.422,0.064
46,4.0,1.05,730,1.3171113517089725,1.5,4,0.09747,2e-05,0.11844,1e-05,0.78406,4,0.0126,0.0,0.0273,0.0,0.9601,4,0.07805354,3.0957115e-06,0.35679632,1.2505832e-05,0.5651346,4,0.06,0.0,0.1,0.0,0.84,4,0.0613110288977623,0.0024916944094002,0.1249408796429634,0.0007110111182555,0.8105453848838806,0,1,0,0,0,0,4,0.031992817496213535,0.00012892288532667933,0.03873637614169268,1.2959898330162217e-05,0.9291289235784368,4,0.0,0.03125,0.39583,0.0,0.57292,1,0.1957415113513795,0.6606286417464555,0.0512493517514704,0.0385898376768008,0.0537906574738937,4,0.257,0.091,0.198,0.142,0.312
47,4.0,0.15000000000000002,936,0.9257680212498243,6.0,4,3e-05,0.0,0.0,0.0,0.99997,4,0.0004,0.0,0.0,0.0,0.9996,4,0.0010051146,1.1151165e-11,4.8704873e-12,3.0725453e-12,0.9989949,4,0.0,0.0,0.0,0.0,1.0,4,0.0214630383998155,9.928846702678128e-05,0.0015548460651189,0.0005335169262252,0.9763493537902832,4,0,0,0,0,1,4,0.029729955922925506,8.896469955921544e-05,4.695987857393658e-06,6.7058432138706366e-06,0.970169677546444,4,0.0,0.0,0.0,0.0,1.0,1,0.132255511205004,0.8463978682543324,0.0049093823642443,0.0109327442150206,0.0055044939613985,3,0.173,0.044,0.132,0.472,0.18
48,4.0,1.0,477,0.035039176222269285,2.0,0,0.65095,0.00029,0.21559,3e-05,0.13313,0,1.0,0.0,0.0,0.0,0.0,2,0.3852962,4.221215e-06,0.4372097,6.683437e-05,0.17742309,0,0.38,0.0,0.26,0.0,0.36,0,0.389674961566925,0.0011230593081563,0.3537784814834595,0.0002376513293711,0.2551857531070709,4,0,0,0,0,1,0,0.6099742281266809,0.0002735063848805035,0.05959899111935501,0.0017123825151719868,0.3284408918539115,4,0.0,0.0,0.45312,0.0,0.54688,1,0.1870864194497992,0.760147844195557,0.0122983160462615,0.0216877795209432,0.018779640787439,0,0.361,0.02,0.18,0.22,0.218
49,4.0,1.6,715,-0.08253534426678887,1.5,4,0.02153,0.0,0.01753,0.0,0.96093,4,0.0002,0.0,0.0006,0.0,0.9991,4,0.0007259103,7.983977e-06,0.0010864994,1.2209084e-09,0.9981797,4,0.0,0.0,0.0,0.0,1.0,4,0.0049234689213335,0.0003421301953494,0.002378701698035,0.0007235691882669,0.9916321635246276,0,1,0,0,0,0,4,0.1843860044413736,0.00026197670999301254,0.002770127169462228,1.1954576507321256e-05,0.8125699371026637,4,0.0,0.0,0.0,0.0,1.0,1,0.1846922929042231,0.7212570833362897,0.0340743308113382,0.0297803964171753,0.0301958965309734,0,0.396,0.011,0.115,0.204,0.273
50,3.0,1.1500000000000001,462,1.191195150432698,1.0,3,0.0028,3e-05,0.07318,0.92187,0.00212,3,0.0,0.0,0.0044,0.9956,0.0,3,0.000119763776,2.9199518e-10,0.0021134382,0.9976367,0.00013008482,3,0.0,0.0,0.1,0.9,0.0,3,2.921279246947961e-06,1.03989259514492e-05,0.0004428534884937,0.9993234872817992,0.0002203480980824,4,0,0,0,0,1,2,0.011491785619231204,4.9036187499073345e-05,0.8774596422108849,0.09284486707736592,0.01815466890501886,2,0.0,0.0,0.625,0.0,0.375,1,0.1944528729996459,0.6902271080222798,0.0375054398640553,0.0347527493024048,0.0430618298116139,2,0.042,0.121,0.6,0.186,0.051
51,0.0,0.9000000000000001,133,-0.8218688874443562,1.5,0,0.83055,0.16932,5e-05,2e-05,7e-05,0,0.9954,0.0046,0.0,0.0,0.0,0,0.87639505,0.12357651,5.672849e-06,5.846932e-12,2.2733764e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9851144552230836,0.0058704582042992,0.0018571414984762,0.0009560205508023,0.0062019503675401,0,1,0,0,0,0,4,0.41603794493041535,0.0031545397461702814,0.0006707022171017027,5.883414560597813e-05,0.5800779789607069,3,0.0,0.0,0.0,1.0,0.0,1,0.166836440519925,0.6121342213569241,0.1011330588742696,0.0365403224106115,0.0833559568382696,2,0.383,0.016,0.425,0.005,0.171
52,1.0,0.6000000000000001,35,1.941807767380626,6.0,1,0.03413,0.96166,7e-05,0.00398,0.00015,1,0.0002,0.9998,0.0,0.0,0.0,1,0.041549098,0.9579572,0.00034116855,2.9511595e-12,0.00015248691,1,0.12,0.88,0.0,0.0,0.0,1,0.0054073040373623,0.99357008934021,0.0008271325496025,4.441661985765677e-06,0.000191044062376,1,0,1,0,0,0,1,0.001029561031906941,0.9988364735110125,5.775122298324048e-05,1.1113869565659338e-05,6.510036453143341e-05,3,0.0,0.0,0.0,1.0,0.0,1,0.1143916019330791,0.8729582809690399,0.0022004272951543,0.0075753622086461,0.0028743275940804,4,0.074,0.074,0.128,0.181,0.543
53,0.0,0.25,700,-0.21723063484739738,6.0,0,0.99987,0.0,3e-05,9e-05,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,1.0,2.9547986e-09,1.1455226e-14,1.7216236e-12,4.21479e-09,0,1.0,0.0,0.0,0.0,0.0,0,0.9882513880729676,0.0045470595359802,0.0024810030590742,8.135833695632755e-07,0.0047197826206684,0,1,0,0,0,0,0,0.9988608184439252,7.73384868823895e-05,1.6500069848675405e-05,2.6365432785139497e-06,0.001042706456064851,4,0.0,0.0,0.0,0.0,1.0,1,0.1959234544541122,0.6118367168925536,0.0709679015839724,0.0410089052545937,0.0802630218147678,0,0.703,0.031,0.066,0.181,0.019
54,4.0,1.9000000000000001,133,-2.035131835627702,6.0,4,0.03879,0.00012,0.07495,0.00074,0.88539,4,0.049,0.0,0.0416,0.0,0.9094,4,0.035710547,0.0001685649,0.03671353,0.00018216168,0.9272252,4,0.0,0.0,0.0,0.0,1.0,4,0.0571130216121673,0.001041067764163,0.0247810091823339,0.000731739681214,0.9163331985473632,4,0,0,0,0,1,4,0.03258548821184789,0.00012477641434685983,0.006233742310173852,0.0007110141284695277,0.9603449789351618,4,0.0,0.0,0.0,0.0,1.0,1,0.1947859626415351,0.7174970443483952,0.0263253072206025,0.0305571569506255,0.0308345288388416,2,0.101,0.029,0.622,0.11,0.138
55,2.0,0.55,234,0.5864322959797285,2.0,2,0.0711,0.00018,0.66898,0.00045,0.2593,2,0.0125,0.0,0.9138,0.0,0.0737,2,0.029481575,3.52394e-06,0.8567717,1.9808103e-06,0.11374127,2,0.02,0.0,0.91,0.0,0.07,2,0.0056635504588484,0.0066085495054721,0.9781121015548706,0.0010658391984179,0.0085499044507741,2,0,0,1,0,0,2,0.0005442303384968222,6.0181971054034005e-06,0.9860048549949235,3.3160929259487446e-06,0.013441580376548391,2,0.0,0.0,1.0,0.0,0.0,1,0.1811055109663586,0.6983853410287169,0.046530509463729,0.0331583912708401,0.0408202472703554,0,0.374,0.235,0.077,0.203,0.11
56,0.0,0.5,328,0.42248204152952035,10.0,0,0.99979,2e-05,0.0,0.0,0.00018,0,1.0,0.0,0.0,0.0,0.0,0,0.99998176,2.7745361e-06,2.9393206e-09,2.7803393e-10,1.5444115e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9882093667984008,0.0045221345499157,0.0025190589949488,8.385422916035168e-07,0.0047485549002885,4,0,0,0,0,1,0,0.9053209249363178,0.007256236338741566,0.0008134489187237825,0.00024233063041626768,0.08636705917580029,0,1.0,0.0,0.0,0.0,0.0,1,0.2051598069229767,0.6271893078237549,0.0569240328220801,0.0394174976856609,0.0713093547455273,1,0.288,0.401,0.05,0.182,0.079
57,3.0,1.55,421,-1.9490981753686303,1.5,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.970722e-15,6.3126095e-21,4.824984e-10,1.0,2.7168423e-14,3,0.0,0.0,0.0,1.0,0.0,3,2.618585313030053e-06,1.0506805665499996e-05,0.0004186092410236,0.9993539452552797,0.0002143088931916,3,0,0,0,1,0,3,1.8582549257072398e-09,1.5890166868020015e-10,2.244838235901563e-07,0.9999997706855424,2.813477939131664e-09,2,0.0,0.0,1.0,0.0,0.0,1,0.192289258043787,0.6770482161102834,0.0482063131467381,0.0386995894180893,0.0437566232811022,3,0.086,0.246,0.045,0.459,0.163
58,4.0,0.7000000000000001,65,-1.3321150257666403,2.0,0,0.43267,0.00194,0.177,0.0177,0.37068,0,1.0,0.0,0.0,0.0,0.0,4,0.2048636,0.00016153255,0.37566504,0.00063264533,0.4186772,0,0.48,0.0,0.2,0.0,0.32,4,0.4344083070755005,0.0037107726093381,0.0918666645884513,0.0014409739524126,0.4685733020305633,3,0,0,0,1,0,3,0.14160857245941613,9.916805411125523e-06,0.08798542650573973,0.663734450651626,0.10666163357780684,4,0.0,0.0,0.18229,0.0,0.81771,1,0.1721536839893197,0.7356669402220155,0.0385083688128951,0.0275252534190711,0.0261457535566984,3,0.01,0.049,0.134,0.747,0.059
59,4.0,1.8,162,-0.01781821583558091,5.5,4,0.24586,0.00947,0.03108,7e-05,0.71353,4,0.0292,0.0,0.0327,0.0,0.9382,4,0.16910395,0.00089312805,0.061642822,0.00035692513,0.7680032,4,0.03,0.0,0.01,0.0,0.96,2,0.2293971180915832,0.009516461752355,0.525412380695343,0.0002038871753029,0.2354701906442642,4,0,0,0,0,1,4,0.04063403052659387,8.668417790442787e-05,0.0010210858567183663,3.019237001508856e-05,0.9582280070687682,4,0.0,0.0,0.0,0.0,1.0,1,0.1861249692339035,0.7778310379383921,0.0065859712966409,0.0171949549804864,0.012263066550577,1,0.106,0.504,0.085,0.297,0.009
60,3.0,1.05,856,-1.6316995611031873,2.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,3.5105e-11,3.1240193999999998e-18,1.7835902e-08,1.0,2.3345707e-11,3,0.0,0.0,0.0,1.0,0.0,3,2.6083653210662305e-06,1.0234930414299017e-05,0.0004103848477825,0.9993593096733092,0.0002173888933612,3,0,0,0,1,0,3,4.652313077389773e-05,1.00449476032496e-06,0.23826307928156387,0.7615748688023266,0.00011452429057518229,2,0.0,0.0,1.0,0.0,0.0,1,0.1618129376881516,0.787641992527347,0.0167283395867174,0.0191992547354325,0.0146174754623513,0,0.223,0.209,0.21,0.182,0.176
61,2.0,1.7000000000000002,28,1.0218859404820082,6.0,3,0.00847,3e-05,0.18161,0.80316,0.00673,3,0.0025,0.0,0.1411,0.8542,0.0022,3,0.017768225,2.043695e-05,0.08590847,0.88242644,0.013876414,3,0.01,0.0,0.05,0.94,0.0,3,0.0002867185976356,3.192955409758724e-05,0.0049519259482622,0.9939129948616028,0.0008164278115145,3,0,0,0,1,0,3,2.407732311312098e-06,1.1560624935863935e-07,0.0009034303450377266,0.9990912003729407,2.8459434608712355e-06,2,0.0,0.0,1.0,0.0,0.0,1,0.1600810836477539,0.7938661416295163,0.0132076705047744,0.0202062155923158,0.0126388886256395,1,0.225,0.394,0.136,0.121,0.123
62,1.0,1.0,303,-0.30203649641762703,5.5,1,0.14488,0.85329,0.00011,0.00037,0.00136,1,0.0,1.0,0.0,0.0,0.0,0,0.8739043,0.12161639,4.745271e-05,3.6144382e-07,0.0044316337,1,0.46,0.54,0.0,0.0,0.0,1,0.1759434938430786,0.8188325762748718,0.0041666077449917,5.271793270367198e-06,0.0010520512005314,1,0,1,0,0,0,1,0.007104975606929079,0.9919901507501953,0.00012732870216927236,8.574892373614276e-07,0.000776687451469269,3,0.0,0.0,0.0,1.0,0.0,1,0.152903707839652,0.8187173945751425,0.0063785542349615,0.0131459136691268,0.0088544296811172,2,0.091,0.045,0.366,0.23,0.268
63,1.0,0.35000000000000003,230,1.1403639437106576,10.0,1,0.0506,0.94361,1e-05,0.00577,1e-05,1,0.0069,0.9931,0.0,0.0,0.0,1,0.0070254602,0.9929745,7.401932000000001e-33,0.0,1.3348656e-27,1,0.02,0.98,0.0,0.0,0.0,1,0.0096256798133254,0.9879522919654846,0.0016958395717665,0.00012121371401,0.0006049823132343,1,0,1,0,0,0,1,0.00018350926366028704,0.9998150363785496,2.421664792107113e-07,1.2601633160778758e-07,1.086174979392871e-06,1,0.0,1.0,0.0,0.0,0.0,1,0.1822897022376955,0.7184557033764769,0.0347498637830064,0.0317170106997101,0.032787719903111,2,0.224,0.102,0.322,0.258,0.094
64,3.0,1.4500000000000002,122,-0.6554595365971768,5.5,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,2.9189456e-11,5.433023e-18,2.99723e-08,1.0,1.8491061e-11,3,0.0,0.0,0.0,1.0,0.0,3,0.0001784374617272,9.423174924449997e-05,0.0005740208434872,0.9989896416664124,0.0001636700617382,3,0,0,0,1,0,3,1.4244595408819968e-08,1.2506929965911774e-09,2.204892062877857e-07,0.9999997517701585,1.224534657419868e-08,3,0.0,0.0,0.0,1.0,0.0,1,0.1701022751472587,0.7508642862115094,0.0307364431744366,0.0262538205881929,0.0220431748786023,4,0.125,0.089,0.31,0.039,0.438
65,2.0,1.7500000000000002,318,0.7754231493128177,1.5,2,0.02268,4e-05,0.95866,1e-05,0.01862,2,0.0,0.0,1.0,0.0,0.0,2,0.00038951074,2.3740848e-10,0.99855405,0.00071570935,0.00034083534,2,0.0,0.0,1.0,0.0,0.0,2,0.0039657382294535,0.0017411123262718,0.9924321174621582,0.0008967881440185,0.0009642129880376,2,0,0,1,0,0,3,1.530831173655536e-05,5.573813468072133e-07,0.026096498700676526,0.9738830713494893,4.564256750371717e-06,2,0.0,0.0,1.0,0.0,0.0,1,0.1828215528535406,0.6794406839321004,0.0522824832192125,0.037494596755793,0.0479606832393533,0,0.519,0.042,0.047,0.341,0.05
66,4.0,0.9500000000000001,575,0.5290998907425504,1.0,4,0.18436,4e-05,0.39699,1e-05,0.4186,2,0.2776,0.0,0.405,0.0,0.3174,2,0.09599938,2.984088e-06,0.6632626,7.1710645e-07,0.24073432,2,0.2,0.0,0.43,0.0,0.37,4,0.0877043455839157,0.000299310311675,0.0437470264732837,0.0009258112986572,0.8673235177993774,2,0,0,1,0,0,4,0.21732962433558148,9.452772042089233e-05,0.0213404640784494,0.00019251404597845728,0.7610428698195699,1,0.0,1.0,0.0,0.0,0.0,1,0.1832111604295889,0.7616170952808805,0.0139908903670774,0.0221733103640643,0.0190075435583886,3,0.003,0.225,0.154,0.5,0.118
67,3.0,1.7000000000000002,610,-0.5759386300916275,1.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,2.3870118e-12,2.5659951999999997e-19,8.9319265e-08,0.9999999,5.558974e-12,3,0.0,0.0,0.0,1.0,0.0,3,2.7048781703342684e-06,1.0668119102774654e-05,0.0004254677332937,0.999342143535614,0.00021903977904,3,0,0,0,1,0,3,1.302136293794889e-06,7.201161193469423e-08,0.0018463177901911355,0.9981511184576785,1.1896042250426085e-06,2,0.0,0.0,1.0,0.0,0.0,1,0.1765216523545036,0.7407129327789579,0.0303152639100493,0.0283345000462887,0.0241156509102005,2,0.048,0.061,0.359,0.285,0.247
68,2.0,0.3,399,2.6517719247751512,1.5,2,3e-05,2e-05,0.99991,0.0,4e-05,2,0.0008,0.0,0.9987,0.0,0.0005,2,0.0008770735,4.9952676e-05,0.99866354,2.7758344000000004e-16,0.00040941645,2,0.0,0.0,1.0,0.0,0.0,2,0.0063063432462513,0.0069447816349565,0.9831697940826416,0.0020690495148301,0.0015100821619853,2,0,0,1,0,0,2,0.00032074808503204964,7.831621335986931e-05,0.999550758710714,1.8011189668058542e-06,4.837587192707784e-05,2,0.0,0.0,1.0,0.0,0.0,1,0.1737392992434725,0.6828952057128501,0.0603670813411611,0.0336817556523433,0.0493166580501729,2,0.192,0.095,0.336,0.133,0.243
69,0.0,1.0,310,-1.4909005030891354,1.0,0,0.65711,0.00221,0.06615,2e-05,0.27451,0,0.9959,0.0041,0.0,0.0,0.0,2,0.10871455,0.00022568766,0.8013744,1.0242151e-06,0.08968436,2,0.16,0.0,0.58,0.0,0.26,2,0.0093566188588738,0.0026880314107984,0.984396517276764,0.0007564986008219,0.0028023342601954,0,1,0,0,0,0,4,0.02623773561103423,3.578245482105402e-05,0.01784864476435242,5.175864239747623e-05,0.9558260785273949,2,0.0,0.0,0.74479,0.0,0.25521,1,0.1369688041667703,0.8388791563076639,0.0058682476512934,0.0122546182149886,0.0060291736592837,2,0.054,0.212,0.39,0.039,0.305
70,3.0,1.85,762,0.34494672100154333,5.5,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.0450015e-18,6.162056000000001e-27,1.4832672e-11,1.0,1.82482e-17,3,0.0,0.0,0.0,1.0,0.0,3,2.601799224066781e-06,1.077791785064619e-05,0.0004213884240016,0.9993497729301452,0.0002155069523723,3,0,0,0,1,0,3,2.5046994268906775e-07,1.3517862819193836e-08,2.31323366491948e-05,0.999976495163226,1.0851231994068328e-07,3,0.0,0.0,0.0,1.0,0.0,2,0.1973861738665102,0.256982549893606,0.2830316767458034,0.0778753851890558,0.1847242143050245,2,0.303,0.018,0.377,0.12,0.182
71,3.0,1.1,782,1.1327673373730291,5.5,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,1.6893303e-11,2.3646462999999997e-18,5.049962e-08,1.0,2.0382888e-11,3,0.0,0.0,0.0,1.0,0.0,3,2.5751635348569835e-06,1.0521531294216402e-05,0.0004150516178924,0.999357283115387,0.0002145981852663,3,0,0,0,1,0,3,0.0001255011616612886,9.337295995298918e-06,0.3440460079496532,0.6556138955612658,0.00020525803142414445,3,0.0,0.0,0.0,1.0,0.0,4,0.2426584879028699,0.046885802227594,0.2173346855866456,0.0917546526071431,0.4013663716757473,1,0.022,0.429,0.175,0.343,0.031
72,3.0,1.1500000000000001,46,0.42682525103263186,1.5,3,0.01372,7e-05,0.0333,0.94221,0.0107,3,0.0001,0.0,0.0078,0.9919,0.0002,3,1.9543675e-05,1.6895261e-09,0.00036706758,0.99959236,2.1058362e-05,3,0.0,0.0,0.07,0.93,0.0,3,1.6914204024942592e-05,1.6992788687275606e-06,0.0002879296080209,0.999630331993103,6.316306098597124e-05,0,1,0,0,0,0,3,0.00025245038780498527,1.337332809112578e-06,0.014648829283925264,0.9846288952790541,0.00046848771640688126,2,0.0,0.0,0.95833,0.0,0.041667,1,0.1205730037489635,0.8596137923544883,0.0050226119629033,0.0108713078330526,0.003919284100592,3,0.018,0.134,0.204,0.349,0.295
73,1.0,0.7000000000000001,357,0.06466419361598338,6.0,1,0.0079,0.99209,0.0,1e-05,0.0,1,0.0041,0.9959,0.0,0.0,0.0,1,0.014016693,0.9859832,1.3382814e-07,8.5224766e-21,5.396914e-08,1,0.0,1.0,0.0,0.0,0.0,1,0.0086441794410347,0.9896665811538696,0.0010977387428283,0.0002553414669819,0.0003361178969498,1,0,1,0,0,0,1,0.4124699048743082,0.5840096671841604,0.00037882142792124206,2.8911375946775584e-05,0.0031126951376634925,3,0.0,0.0,0.0,1.0,0.0,1,0.1171275980050064,0.8717094089782494,0.0018641230383536,0.0065967079014971,0.0027021620768933,0,0.472,0.131,0.202,0.171,0.024
74,0.0,0.7500000000000001,703,0.6984205848061883,1.5,1,0.03135,0.96861,0.0,4e-05,0.0,1,0.0003,0.9997,0.0,0.0,0.0,1,0.03228948,0.9677105,2.3530761e-08,2.1464628e-20,1.6165346e-08,1,0.03,0.97,0.0,0.0,0.0,1,0.0415251553058624,0.956259787082672,0.001504028099589,2.3200529540190477e-05,0.0006878027343191,1,0,1,0,0,0,1,0.0012168537958301723,0.9987754039938339,1.973047496260233e-07,2.1102145002911306e-07,7.333884136644967e-06,0,0.69792,0.30208,0.0,0.0,0.0,1,0.1834082317265534,0.7757281237642388,0.009264813248046,0.0190298710058152,0.0125689602553464,3,0.072,0.213,0.122,0.4,0.192
75,0.0,0.05,958,1.844407833004618,6.0,0,0.44924,9e-05,0.26406,2e-05,0.28659,4,0.2793,0.0,0.1662,0.0,0.5545,2,0.29557028,2.261688e-06,0.42609817,0.0005439392,0.2777853,2,0.34,0.0,0.36,0.0,0.3,2,0.1461236476898193,0.0006602113135159,0.6011776924133301,0.0065044038929045,0.245534062385559,4,0,0,0,0,1,4,0.0019066645798343548,4.515439406242296e-06,0.0003494903075281984,0.0005635850758367244,0.997175744597395,2,0.0,0.0,0.64583,0.0,0.35417,1,0.1877997789938585,0.6719631683089096,0.0514395396154795,0.037705524793242,0.0510919882885104,2,0.246,0.138,0.311,0.124,0.18
